Hugh	Robertson	Faversham & Mid Kent	£19,722	£0	£18,107	£58,097	£9,865	£177	£275	£1,968	£0
John	Robertson	Glasgow, Anniesland	£19,721	£0	£17,572	£65,596	£18,221	£1,756	£672	£2,009	£0
Laurence	Robertson	Tewkesbury	£19,722	£0	£18,234	£65,596	£17,573	£344	£482	£1,750	£0
Geoffrey	Robinson	Coventry North West	£11,505	£0	£16,853	£65,276	£8,904	£142	£1,176	£1,590	£0
Iris	Robinson	Strangford	£19,722	£0	£18,234	£61,980	£27,301	£1,305	£1,187	£1,938	£0
Peter	Robinson	Belfast East	£19,722	£0	£18,234	£57,528	£15,417	£1,116	£566	£1,947	£0
Barbara	Roche	Hornsey & Wood Green	£0	£1,527	£18,234	£72,183	£332	£0	£1,210	£1,976	£0
Marion	Roe	Broxbourne	£19,722	£0	£18,234	£65,159	£13,507	£60	£971	£1,622	£0
Terry	Rooney	Bradford North	£16,075	£0	£18,234	£53,584	£16,151	£0	£3,829	£1,966	£0
Andrew	Rosindell	Romford	£19,722	£0	£18,234	£72,310	£11,773	£0	£1,650	£1,908	£0
Ernie	Ross	Dundee West	£18,400	£0	£17,480	£65,596	£16,336	£1,598	£817	£2,021	£0
Frank	Roy	Motherwell & Wishaw	£19,553	£0	£18,218	£52,775	£16,927	£535	£941	£1,488	£428
Chris	Ruane	Vale of Clwyd	£14,337	£0	£15,778	£63,788	£11,279	£1,078	£2,310	£1,827	£0
Joan	Ruddock	Lewisham, Deptford	£0	£1,527	£15,150	£72,310	£3,966	£0	£2,112	£1,962	£0
David	Ruffley	Bury St Edmunds	£19,722	£0	£18,004	£69,212	£11,019	£439	£1,952	£1,536	£0
Bob	Russell	Colchester	£11,176	£0	£18,234	£61,980	£4,329	£418	£960	£1,908	£0
Christine	Russell	Chester, City of	£17,202	£0	£16,958	£65,704	£12,177	£2,017	£1,609	£1,813	£0
Joan	Ryan	Enfield North	£16,913	£1,281	£18,229	£72,000	£1,544	£0	£1,522	£1,833	£0
Alex	Salmond	Banff & Buchan	£19,722	£0	£18,230	£62,789	£28,372	£2,492	£1,367	£2,000	£0
Martin	Salter	Reading West	£0	£0	£18,234	£65,532	£6,447	£73	£3,718	£1,986	£0
Adrian	Sanders	Torbay	£19,422	£0	£18,234	£69,212	£12,316	£887	£2,146	£1,961	£0
Mohammad	Sarwar	Glasgow, Govan	£19,722	£0	£18,234	£65,596	£25,557	£2,504	£1,244	£1,886	£8,917
Malcolm	Savidge	Aberdeen North	£16,921	£0	£18,234	£65,421	£14,294	£359	£664	£1,876	£0
Phil	Sawford	Kettering	£18,064	£0	£18,232	£61,507	£5,687	£486	£1,382	£1,908	£0
Jonathan	Sayeed	Mid Bedfordshire	£19,722	£0	£18,181	£72,295	£12,973	£93	£1,237	£1,953	£6,919
Brian	Sedgemore	Hackney South & Shoreditch	£0	£1,527	£18,234	£71,248	£2,502	£0	£579	£1,875	£0
Andrew	Selous	South West Bedfordshire	£19,722	£0	£18,231	£70,964	£7,400	£0	£1,198	£1,945	£0
Jonathan R.	Shaw	Chatham & Aylesford	£12,000	£0	£18,225	£61,911	£4,456	£220	£2,106	£1,991	£9,346
Barry	Sheerman	Huddersfield	£19,722	£0	£18,234	£68,846	£24,710	£1,479	£751	£1,953	£0
Gillian	Shephard	South West Norfolk	£19,722	£0	£17,181	£37,343	£7,182	£0	£858	£1,526	£0
Richard	Shepherd	Aldridge-Brownhills	£10,895	£0	£11,905	£57,691	£5,438	£573	£873	£1,513	£0
Jim	Sheridan	West Renfrewshire	£19,722	£0	£14,734	£61,980	£21,867	£3,884	£390	£1,952	£0
Debra	Shipley	Stourbridge	£19,680	£0	£16,747	£68,720	£9,644	£580	£1,371	£1,894	£0
Clare	Short	Birmingham, Ladywood	£17,035	£1,527	£8,512	£67,337	£896	£0	£1,443	£1,920	£0
Mark	Simmonds	Boston & Skegness	£19,722	£0	£18,234	£69,120	£5,967	£222	£1,308	£1,532	£9,833
Sion	Simon	Birmingham, Erdington	£19,722	£0	£18,183	£65,382	£17,993	£613	£776	£1,858	£0
Alan	Simpson	Nottingham South	£19,722	£0	£18,200	£65,596	£12,176	£361	£2,462	£2,023	£0
Keith	Simpson	Mid Norfolk	£18,797	£0	£15,650	£37,226	£9,730	£0	£565	£1,652	£7,106
Marsha	Singh	Bradford West	£14,600	£0	£18,081	£65,596	£6,909	£0	£975	£1,942	£0
Dennis	Skinner	Bolsover	£13,113	£0	£5,664	£42,654	£9,355	£1,390	£844	£0	£0
Andrew	Smith	Oxford East	£19,379	£1,527	£17,698	£61,977	£1,511	£34	£1,229	£1,919	£4,200
Angela	Smith	Basildon	£15,293	£1,527	£18,234	£65,596	£5,129	£206	£2,174	£2,064	£0
Chris	Smith	Islington South & Finsbury	£0	£1,527	£18,234	£71,734	£1,599	£0	£1,976	£1,401	£0
Geraldine	Smith	Morecambe & Lunesdale	£19,722	£0	£18,234	£65,596	£19,096	£1,898	£1,759	£1,934	£0
Jacqui	Smith	Redditch	£16,560	£1,281	£18,157	£61,980	£9,857	£458	£2,237	£1,962	£0
John	Smith	Vale of Glamorgan	£15,740	£0	£17,347	£54,680	£18,287	£1,112	£950	£1,966	£0
Llew	Smith	Blaenau Gwent	£16,710	£0	£14,349	£58,235	£9,076	£0	£484	£1,551	£0
Robert	Smith	West Aberdeenshire & Kincardine	£13,740	£0	£18,108	£53,830	£17,484	£1,246	£517	£1,306	£0
Martin	Smyth	Belfast South	£12,899	£0	£17,201	£59,185	£13,633	£0	£335	£1,622	£0
Nicholas	Soames	Mid Sussex	£19,722	£0	£16,745	£65,115	£2,740	£42	£1,266	£1,178	£0
Clive	Soley	Ealing, Acton & Shepherd's Bush	£0	£1,527	£12,844	£67,332	£2,311	£0	£692	£1,293	£0
Helen	Southworth	Warrington South	£17,960	£0	£18,232	£69,201	£8,520	£440	£83	£1,232	£0
John	Spellar	Warley	£10,899	£1,527	£8,857	£64,250	£5,799	£1,234	£255	£1,372	£0
Caroline	Spelman	Meriden	£10,906	£0	£15,535	£54,621	£10,862	£320	£730	£1,855	£0
Michael	Spicer	West Worcestershire	£19,722	£0	£18,234	£66,103	£6,971	£179	£861	£1,943	£0
Bob	Spink	Castle Point	£19,722	£0	£18,234	£67,404	£10,219	£55	£695	£1,885	£0
Richard	Spring	West Suffolk	£19,722	£0	£17,297	£62,500	£9,280	£19	£662	£1,415	£0
Rachel	Squire	Dunfermline West	£16,734	£0	£17,971	£65,287	£16,363	£665	£546	£1,606	£0
John	Stanley	Tonbridge & Malling	£19,722	£0	£4,761	£38,813	£2,919	£0	£1,228	£1,549	£0
Phyllis	Starkey	Milton Keynes South West	£19,710	£0	£18,064	£63,711	£4,792	£0	£1,194	£1,841	£0
Anthony	Steen	Totnes	£19,722	£0	£18,234	£69,212	£20,200	£1,129	£1,655	£1,897	£4,283
Gerry	Steinberg	Durham, City of	£19,722	£0	£18,097	£61,677	£13,244	£829	£819	£1,553	£0
George	Stevenson	Stoke-on-Trent South	£19,722	£0	£17,720	£58,522	£10,041	£207	£538	£1,840	£0
David	Stewart	Inverness East, Nairn & Lochaber	£19,508	£0	£18,234	£63,729	£18,527	£3,779	£1,545	£1,853	£0
Ian	Stewart	Eccles	£17,497	£0	£18,094	£65,384	£17,148	£1,169	£1,130	£1,453	£0
Paul	Stinchcombe	Wellingborough	£19,690	£0	£16,709	£65,596	£7,210	£0	£2,852	£1,807	£0
Howard	Stoate	Dartford	£17,153	£0	£17,891	£63,699	£3,843	£0	£3,993	£2,002	£0
Gavin	Strang	Edinburgh East & Musselburgh	£19,722	£0	£17,324	£65,466	£16,016	£709	£306	£1,952	£0
Jack	Straw	Blackburn	£19,722	£1,527	£18,234	£61,980	£5,094	£1,469	£1,127	£1,998	£3,314
Gary	Streeter	South West Devon	£19,722	£0	£16,244	£63,788	£15,915	£279	£1,063	£1,966	£0
Graham	Stringer	Manchester, Blackley	£19,722	£246	£14,748	£51,985	£20,456	£0	£560	£1,470	£0
Gisela	Stuart	Birmingham, Edgbaston	£19,722	£0	£16,995	£64,140	£12,090	£355	£1,559	£1,945	£0
Andrew	Stunell	Hazel Grove	£18,774	£0	£18,226	£65,212	£5,973	£527	£937	£1,970	£0
Gerry	Sutcliffe	Bradford South	£19,722	£1,527	£17,911	£56,111	£9,926	£680	£1,306	£2,010	£0
Desmond	Swayne	New Forest West	£19,722	£0	£18,234	£70,399	£9,185	£0	£629	£1,898	£0
Hugo	Swire	East Devon	£19,722	£0	£16,245	£64,364	£9,132	£212	£562	£1,945	£0
Robert	Syms	Poole	£19,722	£0	£17,645	£59,430	£8,875	£444	£219	£812	£0
Mark	Tami	Alyn & Deeside	£19,701	£0	£18,234	£69,157	£15,755	£955	£795	£1,488	£0
Peter	Tapsell	Louth & Horncastle	£19,722	£0	£18,234	£68,960	£5,539	£0	£1,056	£1,576	£0
Ann	Taylor	Dewsbury	£19,700	£0	£17,841	£60,566	£12,894	£208	£653	£1,936	£0
Dari	Taylor	Stockton South	£19,051	£0	£17,848	£61,474	£17,655	£2,282	£2,834	£1,816	£0
David	Taylor	North West Leicestershire	£19,722	£0	£18,234	£64,242	£15,279	£413	£1,166	£927	£0
Ian	Taylor	Esher & Walton	£19,722	£0	£18,141	£69,212	£3,945	£0	£872	£1,762	£0
John	Taylor	Solihull	£17,514	£0	£18,234	£42,595	£8,473	£0	£635	£1,966	£0
Matthew	Taylor	Truro & St Austell	£19,722	£0	£18,234	£69,073	£16,265	£1,617	£2,711	£1,934	£828
Richard	Taylor	Wyre Forest	£18,850	£0	£6,801	£52,964	£6,211	£476	£589	£818	£0
Teddy	Taylor	Rochford & Southend East	£11,713	£0	£4,427	£60,798	£7,092	£0	£1,441	£1,875	£0
Gareth	Thomas	Clwyd West	£19,710	£0	£18,234	£69,056	£11,354	£1,867	£257	£1,898	£0
Gareth	Thomas	Harrow West	£13,689	£0	£18,016	£72,125	£3,622	£0	£728	£1,962	£0
Simon	Thomas	Ceredigion	£19,720	£0	£18,191	£59,753	£12,022	£1,058	£877	£1,970	£0
John	Thurso	Caithness, Sutherland & Easter Ross	£19,192	£0	£14,667	£55,946	£24,774	£730	£1,041	£1,186	£0
Stephen	Timms	East Ham	£0	£1,527	£17,902	£71,734	£912	£0	£866	£1,844	£0
Paddy	Tipping	Sherwood	£19,722	£0	£18,234	£55,773	£14,604	£292	£1,819	£0	£0
Mark	Todd	South Derbyshire	£19,012	£0	£17,468	£65,447	£6,817	£184	£2,061	£1,996	£0
Jenny	Tonge	Richmond Park	£18,294	£0	£18,234	£72,070	£2,444	£0	£1,048	£1,966	£0
Don	Touhig	Islwyn	£19,722	£1,527	£18,231	£61,008	£3,604	£881	£916	£1,887	£0
David	Tredinnick	Bosworth	£19,722	£0	£18,234	£60,588	£7,502	£426	£321	£1,709	£3,690
Michael	Trend	Windsor	£0	£0	£12,434	£58,854	£5,361	£0	£0	£2,034	£0
Jon	Trickett	Hemsworth	£19,722	£0	£18,170	£65,596	£17,543	£1,182	£624	£2,060	£0
David	Trimble	Upper Bann	£19,722	£0	£11,057	£62,236	£18,723	£796	£979	£0	£0
Paul	Truswell	Pudsey	£19,159	£0	£18,234	£62,931	£11,751	£208	£797	£1,927	£0
Andrew	Turner	Isle of Wight	£14,989	£0	£18,104	£65,596	£6,201	£370	£1,867	£1,877	£0
Dennis	Turner	Wolverhampton South East	£16,333	£0	£10,482	£58,927	£8,649	£323	£2,155	£1,888	£0
Desmond	Turner	Brighton, Kemptown	£19,702	£0	£18,206	£68,630	£4,977	£746	£2,789	£1,883	£0
Neil	Turner	Wigan	£19,722	£0	£18,221	£55,049	£11,188	£528	£614	£1,199	£0
Derek	Twigg	Halton	£16,970	£1,281	£18,168	£56,885	£12,740	£0	£389	£1,871	£0
Stephen	Twigg	Enfield, Southgate	£5,280	£1,527	£16,797	£72,310	£1,476	£0	£1,298	£1,840	£0
Paul	Tyler	North Cornwall	£15,255	£0	£18,138	£60,696	£14,930	£480	£1,354	£2,041	£0
Bill	Tynan	Hamilton South	£19,722	£0	£15,738	£55,215	£16,928	£0	£650	£1,989	£0
Andrew	Tyrie	Chichester	£19,722	£0	£16,740	£67,404	£6,602	£0	£1,105	£1,627	£0
Keith	Vaz	Leicester East	£19,260	£0	£18,234	£65,596	£15,728	£1,410	£6,365	£1,721	£0
Peter	Viggers	Gosport	£19,722	£0	£18,234	£67,354	£12,217	£23	£859	£1,966	£0
Rudi	Vis	Finchley & Golders Green	£15,000	£0	£18,218	£63,931	£3,558	£0	£2,971	£1,875	£0
Joan	Walley	Stoke-on-Trent North	£19,722	£0	£18,234	£69,180	£9,088	£1,011	£2,155	£1,986	£0
Robert	Walter	North Dorset	£19,722	£0	£18,223	£71,020	£10,744	£345	£1,303	£1,978	£0
Claire	Ward	Watford	£14,095	£0	£15,087	£67,555	£1,939	£0	£1,018	£1,618	£0
Robert	Wareing	Liverpool, West Derby	£19,722	£0	£18,185	£68,718	£14,896	£1,267	£65	£1,992	£0
Nigel	Waterson	Eastbourne	£19,720	£0	£17,870	£59,725	£5,269	£0	£887	£1,788	£0
Angela	Watkinson	Upminster	£19,722	£0	£17,226	£68,864	£11,485	£0	£1,038	£1,848	£0
Tom	Watson	West Bromwich East	£19,567	£0	£17,533	£72,310	£14,826	£235	£1,497	£2,000	£0
Dave	Watts	St Helens North	£15,161	£0	£15,443	£63,466	£14,818	£260	£1,098	£1,970	£0
Steve	Webb	Northavon	£12,722	£0	£18,234	£65,596	£7,237	£164	£1,232	£1,863	£642
Michael	Weir	Angus	£19,621	£0	£18,234	£60,334	£15,828	£3,221	£642	£1,930	£0
Brian	White	North East Milton Keynes	£18,219	£0	£12,933	£65,507	£5,332	£30	£424	£1,932	£0
Alan	Whitehead	Southampton, Test	£15,046	£1,527	£17,997	£63,107	£4,763	£208	£825	£1,979	£0
John	Whittingdale	Maldon & East Chelmsford	£19,722	£0	£17,814	£53,595	£13,682	£0	£814	£1,974	£0
Malcolm	Wicks	Croydon North	£9,000	£1,527	£18,176	£67,586	£0	£0	£1,409	£1,451	£1,185
Ann	Widdecombe	Maidstone & The Weald	£10,139	£0	£18,229	£68,904	£2,674	£0	£2,205	£1,420	£0
Bill	Wiggin	Leominster	£19,722	£0	£17,342	£72,310	£5,728	£137	£971	£1,743	£0
John	Wilkinson	Ruislip - Northwood	£19,720	£0	£16,362	£70,694	£7,886	£22	£1,013	£1,802	£0
David	Willetts	Havant	£19,722	£0	£18,234	£69,212	£8,410	£0	£1,012	£1,875	£1,503
Alan	Williams	Swansea West	£3,389	£0	£5,925	£61,586	£9,103	£181	£599	£893	£0
Betty	Williams	Conwy	£13,273	£0	£18,234	£65,547	£13,226	£2,228	£792	£1,968	£0
Hywel	Williams	Caernarfon	£19,722	£0	£17,868	£44,602	£12,796	£2,619	£772	£1,682	£0
Roger	Williams	Brecon & Radnorshire	£19,722	£0	£15,229	£69,111	£14,616	£459	£552	£1,945	£0
Phil	Willis	Harrogate & Knaresborough	£18,412	£0	£18,177	£61,277	£17,532	£419	£1,473	£2,064	£4,784
Michael	Wills	North Swindon	£13,889	£246	£15,958	£65,355	£2,544	£175	£2,005	£472	£294
David	Wilshire	Spelthorne	£19,722	£0	£18,234	£65,596	£7,460	£0	£4,640	£1,619	£0
Brian	Wilson	Cunninghame North	£19,722	£1,527	£18,234	£64,787	£20,422	£1,951	£221	£1,830	£0
David	Winnick	Walsall North	£8,387	£0	£5,645	£48,666	£4,469	£0	£614	£850	£0
Ann	Winterton	Congleton	£18,544	£0	£14,183	£44,821	£5,940	£0	£2,199	£1,468	£0
Nicholas	Winterton	Macclesfield	£13,833	£0	£9,366	£45,648	£12,685	£0	£1,099	£762	£0
Rosie	Winterton	Doncaster Central	£19,698	£1,527	£12,670	£59,564	£11,892	£358	£1,610	£1,838	£0
Pete	Wishart	North Tayside	£18,198	£0	£16,068	£61,029	£20,580	£1,030	£2,091	£1,912	£0
Mike	Wood	Batley & Spen	£17,819	£0	£18,234	£65,595	£7,744	£1,153	£1,753	£1,915	£0
Shaun	Woodward	St Helens South	£19,722	£0	£18,230	£72,310	£14,356	£1,074	£505	£1,494	£0
Phil	Woolas	Oldham East & Saddleworth	£18,008	£1,527	£17,978	£65,133	£20,640	£1,151	£1,532	£1,970	£0
Tony	Worthington	Clydebank & Milngavie	£12,918	£0	£11,682	£52,998	£18,933	£298	£327	£1,066	£0
Jimmy	Wray	Glasgow, Baillieston	£19,722	£0	£8,934	£59,910	£14,797	£0	£129	£1,989	£0
Anthony D.	Wright	Great Yarmouth	£19,722	£0	£18,225	£61,467	£7,805	£332	£821	£1,932	£659
David	Wright	Telford	£19,722	£0	£18,189	£39,670	£7,550	£694	£550	£1,590	£0
Tony	Wright	Cannock Chase	£18,460	£0	£14,976	£64,711	£10,602	£0	£1,262	£1,950	£0
Derek	Wyatt	Sittingbourne & Sheppey	£19,722	£0	£18,210	£65,318	£5,157	£69	£471	£1,984	£0
Tim	Yeo	South Suffolk	£19,722	£0	£18,234	£69,212	£14,457	£0	£1,870	£1,958	£0
George	Young	North West Hampshire	£15,725	£0	£15,118	£65,596	£7,066	£103	£662	£1,530	£4,874
Richard	Younger-Ross	Teignbridge	£19,380	£0	£17,743	£68,554	£11,853	£1,108	£2,632	£1,834	£7,629
