Nick	Palmer	Broxtowe	£20,333	£0	£18,799	£69,898	£9,273	£309	£1,930	£8,509	£2,028	£0
Owen	Paterson	North Shropshire	£20,219	£0	£18,799	£71,679	£14,477	£1,168	£546	£2,080	£1,493	£0
Ian	Pearson	Dudley South	£19,364	£1,574	£20,620	£61,485	£9,434	£92	£833	£2,616	£1,966	£0
Linda	Perham	Ilford North	£20,328	£0	£18,319	£74,985	£3,462	£0	£977	£1,750	£1,898	£0
Anne	Picking	East Lothian	£20,300	£0	£18,743	£66,083	£39,744	£1,558	£111	£378	£1,901	£0
Eric	Pickles	Brentwood & Ongar	£11,161	£0	£18,723	£69,943	£4,236	£0	£202	£60	£1,991	£0
Colin	Pickthall	West Lancashire	£20,332	£0	£18,748	£66,144	£12,708	£1,585	£929	£1,961	£1,888	£0
Peter	Pike	Burnley	£18,944	£0	£18,799	£67,513	£25,434	£4,045	£2,493	£8,132	£2,064	£6,565
James	Plaskitt	Warwick & Leamington	£20,174	£0	£18,770	£67,400	£6,518	£0	£1,859	£5,748	£2,109	£0
Kerry	Pollard	St Albans	£10,052	£0	£18,631	£67,604	£10,488	£64	£1,358	£2,996	£1,934	£1,410
Chris	Pond	Gravesham	£20,333	£1,255	£18,687	£71,773	£7,706	£16	£1,650	£7,299	£1,923	£0
Greg	Pope	Hyndburn	£12,617	£0	£18,204	£55,819	£12,755	£56	£336	£1,707	£1,872	£2,905
Michael	Portillo	Kensington & Chelsea	£0	£1,574	£13,891	£68,449	£660	£0	£218	£420	£1,341	£3,091
Stephen	Pound	Ealing North	£481	£0	£18,573	£74,910	£7,272	£0	£1,447	£3,559	£1,904	£3,455
Bridget	Prentice	Lewisham East	£0	£1,574	£18,605	£72,800	£1,136	£0	£1,025	£5,398	£1,962	£0
Gordon	Prentice	Pendle	£20,333	£0	£17,900	£63,154	£15,573	£263	£993	£3,284	£1,919	£0
John	Prescott	Kingston upon Hull East	£20,057	£0	£10,780	£67,579	£4,716	£92	£738	£1,625	£1,712	£0
Adam	Price	Carmarthen East & Dinefwr	£20,291	£0	£18,272	£62,708	£13,232	£1,229	£558	£2,363	£1,838	£0
Dawn	Primarolo	Bristol South	£12,533	£1,574	£17,803	£64,273	£6,643	£992	£1,189	£3,087	£2,004	£0
Mark	Prisk	Hertford & Stortford	£20,231	£0	£17,197	£69,795	£3,803	£0	£560	£1,226	£1,945	£0
Gwyn	Prosser	Dover	£20,035	£0	£18,799	£68,125	£6,043	£0	£1,113	£2,312	£2,000	£0
John	Pugh	Southport	£18,333	£0	£18,731	£68,023	£6,228	£1,150	£806	£2,366	£1,797	£0
Ken	Purchase	Wolverhampton North East	£14,487	£0	£18,691	£68,023	£11,322	£0	£689	£2,606	£1,844	£0
James	Purnell	Stalybridge & Hyde	£20,333	£0	£18,799	£71,258	£17,334	£1,817	£1,901	£5,866	£1,887	£0
Joyce	Quin	Gateshead East & Washington West	£11,495	£0	£13,711	£65,153	£13,973	£532	£453	£1,044	£1,346	£0
Lawrie	Quinn	Scarborough & Whitby	£20,333	£0	£18,799	£68,023	£17,264	£709	£1,490	£5,295	£2,009	£0
Bill	Rammell	Harlow	£18,450	£1,574	£17,404	£76,360	£2,383	£0	£5,098	£15,949	£2,000	£0
John	Randall	Uxbridge	£0	£1,574	£18,544	£74,985	£4,213	£0	£785	£3,969	£1,733	£0
Syd	Rapson	Portsmouth North	£8,339	£0	£11,833	£67,107	£5,550	£120	£282	£694	£1,812	£0
Nick	Raynsford	Greenwich & Woolwich	£0	£1,574	£12,479	£66,616	£0	£0	£642	£1,810	£1,381	£0
John	Redwood	Wokingham	£12,199	£0	£18,597	£70,279	£5,221	£368	£679	£2,488	£1,701	£0
Andy	Reed	Loughborough	£19,162	£0	£18,799	£71,746	£9,458	£0	£1,580	£5,602	£1,979	£0
Alan	Reid	Argyll & Bute	£8,385	£0	£18,799	£45,488	£16,647	£3,081	£382	£840	£1,947	£0
John	Reid	Hamilton North & Bellshill	£12,000	£1,259	£18,799	£44,766	£7,692	£735	£419	£2,121	£1,134	£0
David	Rendel	Newbury	£20,333	£0	£18,799	£68,001	£3,562	£89	£597	£2,088	£1,840	£0
Andrew	Robathan	Blaby	£20,333	£0	£6,829	£68,266	£7,426	£526	£226	£1,054	£1,463	£0
Angus	Robertson	Moray	£20,316	£0	£18,799	£68,023	£29,488	£4,044	£1,123	£2,920	£1,923	£1,339
Hugh	Robertson	Faversham & Mid Kent	£20,333	£0	£18,511	£62,997	£9,810	£77	£468	£1,162	£1,968	£0
John	Robertson	Glasgow, Anniesland	£20,007	£0	£18,094	£65,419	£22,480	£1,512	£531	£1,703	£2,009	£0
Laurence	Robertson	Tewkesbury	£20,333	£0	£18,799	£68,023	£19,848	£577	£415	£1,659	£1,750	£0
Geoffrey	Robinson	Coventry North West	£0	£0	£18,799	£69,854	£9,214	£0	£576	£1,645	£1,590	£0
Iris	Robinson	Strangford	£19,801	£0	£18,799	£64,103	£28,119	£0	£1,441	£4,928	£1,938	£0
Peter	Robinson	Belfast East	£19,710	£0	£16,495	£63,690	£16,529	£717	£543	£1,779	£1,947	£0
Barbara	Roche	Hornsey & Wood Green	£0	£1,574	£18,799	£74,985	£852	£0	£2,209	£6,741	£1,976	£8,869
Marion	Roe	Broxbourne	£20,013	£0	£16,057	£68,023	£12,210	£53	£1,101	£3,003	£1,622	£0
Terry	Rooney	Bradford North	£8,468	£0	£18,799	£56,344	£18,570	£434	£2,857	£2,553	£1,966	£0
Andrew	Rosindell	Romford	£20,333	£0	£18,799	£74,981	£10,747	£134	£6,359	£6,016	£1,908	£0
Ernie	Ross	Dundee West	£17,180	£0	£18,761	£68,023	£16,109	£682	£491	£1,701	£2,021	£0
Frank	Roy	Motherwell & Wishaw	£19,980	£0	£18,727	£62,276	£18,484	£804	£496	£1,462	£1,488	£0
Chris	Ruane	Vale of Clwyd	£15,977	£0	£18,799	£66,148	£11,924	£252	£1,696	£5,941	£1,827	£0
Joan	Ruddock	Lewisham, Deptford	£0	£1,574	£13,889	£74,957	£2,030	£0	£1,580	£3,556	£1,962	£0
David	Ruffley	Bury St Edmunds	£20,331	£0	£17,622	£70,673	£5,545	£445	£1,518	£3,584	£1,803	£0
Bob	Russell	Colchester	£13,245	£0	£18,799	£66,047	£5,131	£390	£1,223	£3,704	£1,908	£0
Christine	Russell	Chester, City of	£18,239	£0	£18,799	£69,574	£12,656	£1,671	£789	£1,872	£1,828	£3,624
Joan	Ryan	Enfield North	£17,425	£1,574	£18,668	£71,889	£734	£0	£7,940	£26,361	£1,833	£0
Alex	Salmond	Banff & Buchan	£20,333	£0	£18,799	£67,043	£28,574	£4,683	£1,167	£3,552	£2,000	£0
Martin	Salter	Reading West	£0	£0	£19,736	£69,665	£6,317	£81	£3,976	£11,696	£1,986	£1,500
Adrian	Sanders	Torbay	£17,643	£0	£18,510	£71,454	£12,289	£1,696	£1,124	£5,281	£1,961	£0
Mohammad	Sarwar	Glasgow, Govan	£20,327	£0	£18,799	£72,313	£30,996	£3,360	£2,417	£7,164	£1,886	£0
Malcolm	Savidge	Aberdeen North	£17,284	£0	£18,550	£68,020	£17,066	£638	£562	£1,860	£1,876	£0
Phil	Sawford	Kettering	£17,683	£0	£18,796	£64,248	£5,214	£340	£1,467	£4,469	£1,908	£0
Jonathan	Sayeed	Mid Bedfordshire	£20,260	£0	£18,516	£73,024	£9,792	£133	£1,227	£3,709	£1,953	£0
Brian	Sedgemore	Hackney South & Shoreditch	£0	£1,574	£18,799	£74,985	£2,146	£0	£587	£2,185	£1,875	£0
Andrew	Selous	South West Bedfordshire	£20,333	£0	£18,799	£74,962	£5,106	£60	£1,209	£5,027	£1,945	£465
Jonathan R.	Shaw	Chatham & Aylesford	£13,344	£0	£18,799	£66,613	£4,102	£136	£1,963	£5,182	£1,991	£0
Barry	Sheerman	Huddersfield	£20,333	£0	£18,799	£70,219	£15,634	£1,827	£934	£3,956	£1,953	£0
Gillian	Shephard	South West Norfolk	£11,126	£0	£16,778	£47,291	£7,567	£0	£478	£1,818	£1,526	£0
Richard	Shepherd	Aldridge-Brownhills	£8,577	£0	£10,907	£57,445	£10,688	£365	£251	£424	£1,513	£0
Jim	Sheridan	West Renfrewshire	£20,333	£0	£18,793	£62,341	£30,817	£3,070	£1,769	£11,280	£1,952	£0
Debra	Shipley	Stourbridge	£20,333	£0	£17,112	£66,306	£8,566	£0	£1,885	£7,953	£1,894	£0
Clare	Short	Birmingham, Ladywood	£13,439	£182	£18,799	£69,864	£5,387	£31	£857	£2,169	£1,920	£0
Mark	Simmonds	Boston & Skegness	£20,333	£0	£18,795	£71,773	£6,290	£330	£779	£2,465	£1,809	£0
Sion	Simon	Birmingham, Erdington	£17,855	£0	£18,789	£67,470	£7,536	£1,099	£484	£1,756	£1,858	£0
Alan	Simpson	Nottingham South	£20,333	£0	£18,793	£66,534	£13,115	£895	£2,220	£10,654	£2,023	£12,771
Keith	Simpson	Mid Norfolk	£20,333	£0	£18,756	£66,531	£9,477	£0	£643	£2,048	£1,652	£5,167
Marsha	Singh	Bradford West	£18,780	£0	£18,799	£68,022	£6,346	£0	£747	£2,140	£1,942	£2,828
Dennis	Skinner	Bolsover	£12,128	£0	£1,042	£46,723	£7,434	£956	£525	£2,312	£0	£0
Andrew	Smith	Oxford East	£20,331	£1,574	£18,782	£60,672	£1,229	£155	£1,016	£2,770	£1,919	£877
Angela	Smith	Basildon	£19,873	£1,574	£18,799	£68,023	£3,097	£212	£1,529	£3,664	£2,064	£0
Chris	Smith	Islington South & Finsbury	£0	£1,574	£18,798	£74,985	£2,910	£0	£1,257	£3,346	£1,401	£0
Geraldine	Smith	Morecambe & Lunesdale	£19,126	£0	£18,721	£68,023	£13,411	£1,939	£4,250	£8,867	£1,934	£0
Jacqui	Smith	Redditch	£18,295	£1,574	£18,778	£64,241	£7,659	£547	£3,591	£8,905	£1,962	£0
John	Smith	Vale of Glamorgan	£16,007	£0	£17,415	£47,607	£15,399	£174	£768	£2,097	£1,966	£0
Llew	Smith	Blaenau Gwent	£8,390	£0	£12,214	£62,858	£7,181	£0	£203	£575	£1,832	£0
Robert	Smith	West Aberdeenshire & Kincardine	£14,218	£0	£17,477	£66,818	£17,343	£636	£475	£2,062	£1,306	£0
Martin	Smyth	Belfast South	£9,425	£0	£10,201	£62,030	£13,990	£704	£419	£1,219	£1,622	£0
Nicholas	Soames	Mid Sussex	£20,250	£0	£17,058	£68,023	£4,197	£14	£831	£2,200	£1,419	£0
Clive	Soley	Ealing, Acton & Shepherd's Bush	£0	£1,447	£13,245	£68,507	£2,110	£0	£279	£462	£1,543	£0
Helen	Southworth	Warrington South	£16,897	£0	£18,787	£69,719	£7,104	£1,087	£126	£427	£1,597	£0
John	Spellar	Warley	£10,005	£1,574	£18,294	£69,897	£5,879	£1,131	£382	£870	£1,372	£0
Caroline	Spelman	Meriden	£7,739	£0	£18,659	£70,494	£13,950	£80	£260	£1,097	£1,855	£0
Michael	Spicer	West Worcestershire	£20,333	£0	£18,320	£65,627	£7,012	£75	£716	£1,540	£1,943	£0
Bob	Spink	Castle Point	£20,333	£0	£18,799	£65,084	£11,343	£260	£328	£1,245	£1,885	£0
Richard	Spring	West Suffolk	£18,566	£0	£18,795	£71,584	£7,859	£19	£1,113	£4,681	£1,415	£0
Rachel	Squire	Dunfermline West	£15,362	£0	£17,997	£68,022	£17,128	£1,083	£852	£2,849	£1,606	£0
John	Stanley	Tonbridge & Malling	£20,333	£0	£4,666	£42,203	£1,951	£0	£1,197	£1,950	£1,549	£0
Phyllis	Starkey	Milton Keynes South West	£13,438	£0	£18,734	£68,023	£5,824	£157	£1,255	£2,564	£1,967	£0
Anthony	Steen	Totnes	£20,333	£0	£18,799	£74,116	£18,813	£1,302	£766	£1,482	£1,897	£0
Gerry	Steinberg	Durham, City of	£20,333	£0	£18,794	£64,273	£13,247	£1,421	£488	£878	£1,821	£0
George	Stevenson	Stoke-on-Trent South	£18,215	£0	£18,799	£61,974	£10,447	£0	£437	£1,123	£1,840	£0
David	Stewart	Inverness East, Nairn & Lochaber	£20,273	£0	£18,798	£66,148	£20,129	£2,691	£2,065	£7,492	£1,853	£0
Ian	Stewart	Eccles	£20,115	£0	£18,719	£72,152	£20,504	£2,439	£695	£1,009	£1,453	£0
Paul	Stinchcombe	Wellingborough	£20,177	£0	£18,792	£66,569	£8,233	£356	£3,235	£7,951	£1,842	£0
Howard	Stoate	Dartford	£13,340	£0	£18,799	£68,023	£4,170	£0	£3,273	£5,566	£2,002	£0
Gavin	Strang	Edinburgh East & Musselburgh	£9,978	£0	£18,799	£67,323	£14,706	£1,480	£625	£1,470	£1,952	£0
Jack	Straw	Blackburn	£12,877	£1,574	£18,799	£62,500	£4,454	£734	£1,544	£2,378	£1,998	£0
Gary	Streeter	South West Devon	£20,333	£0	£18,327	£68,062	£11,857	£650	£664	£1,935	£1,966	£13,347
Graham	Stringer	Manchester, Blackley	£19,846	£0	£17,519	£66,125	£15,414	£0	£511	£833	£1,470	£0
Gisela	Stuart	Birmingham, Edgbaston	£20,333	£0	£18,478	£62,077	£10,863	£751	£1,788	£2,879	£1,945	£0
Andrew	Stunell	Hazel Grove	£10,307	£0	£18,790	£68,023	£7,720	£1,657	£1,023	£4,193	£1,970	£0
Gerry	Sutcliffe	Bradford South	£15,085	£1,574	£18,791	£65,688	£11,580	£217	£647	£2,327	£2,010	£0
Desmond	Swayne	New Forest West	£17,134	£0	£18,668	£71,679	£5,786	£0	£434	£1,896	£1,898	£0
Hugo	Swire	East Devon	£20,333	£0	£18,799	£68,023	£9,962	£120	£453	£1,670	£1,945	£0
Robert	Syms	Poole	£20,333	£0	£15,160	£61,769	£7,789	£0	£156	£597	£812	£0
Mark	Tami	Alyn & Deeside	£20,333	£0	£18,799	£71,549	£13,245	£1,480	£548	£2,753	£1,488	£0
Peter	Tapsell	Louth & Horncastle	£20,333	£0	£18,799	£71,773	£4,603	£0	£303	£1,480	£1,576	£0
Ann	Taylor	Dewsbury	£20,189	£0	£18,799	£57,046	£13,632	£903	£610	£2,058	£1,936	£0
Dari	Taylor	Stockton South	£20,333	£0	£18,026	£63,864	£18,211	£1,830	£1,892	£4,276	£1,816	£841
David	Taylor	North West Leicestershire	£20,310	£0	£18,799	£62,470	£13,923	£539	£646	£2,964	£1,266	£2,125
Ian	Taylor	Esher & Walton	£20,217	£0	£18,792	£71,773	£4,881	£0	£890	£4,418	£1,762	£0
John	Taylor	Solihull	£19,973	£0	£15,232	£41,997	£9,317	£0	£505	£1,127	£1,966	£0
Matthew	Taylor	Truro & St Austell	£20,333	£0	£18,799	£71,662	£18,109	£1,972	£2,016	£6,307	£1,934	£0
Richard	Taylor	Wyre Forest	£18,233	£0	£7,245	£58,781	£5,617	£63	£280	£1,266	£818	£0
Teddy	Taylor	Rochford & Southend East	£19,143	£0	£6,179	£62,521	£5,997	£0	£1,092	£3,134	£1,875	£0
Sarah	Teather	Brent East	£0	£0	£14,090	£50,624	£0	£0	£933	£3,012	£30	£0
Gareth	Thomas	Clwyd West	£20,199	£0	£18,739	£71,773	£14,434	£1,434	£328	£745	£1,898	£0
Gareth	Thomas	Harrow West	£18,420	£0	£18,453	£74,978	£2,330	£0	£951	£2,914	£1,962	£0
Simon	Thomas	Ceredigion	£19,044	£0	£18,799	£66,139	£12,895	£623	£621	£2,006	£1,970	£0
John	Thurso	Caithness, Sutherland & Easter Ross	£18,512	£0	£17,867	£71,612	£23,622	£1,393	£645	£1,948	£1,186	£0
Stephen	Timms	East Ham	£0	£1,574	£11,803	£70,698	£924	£0	£435	£1,190	£1,844	£0
Paddy	Tipping	Sherwood	£11,790	£0	£18,799	£63,704	£15,358	£301	£2,149	£6,064	£693	£0
Mark	Todd	South Derbyshire	£19,683	£0	£18,748	£67,661	£7,191	£131	£1,444	£3,260	£1,996	£0
Jenny	Tonge	Richmond Park	£13,554	£0	£18,254	£74,905	£2,384	£0	£820	£1,480	£1,966	£1,214
Don	Touhig	Islwyn	£20,333	£1,574	£18,799	£64,273	£3,308	£1,386	£737	£1,988	£1,887	£0
David	Tredinnick	Bosworth	£20,333	£0	£17,113	£76,382	£7,564	£110	£355	£483	£1,709	£0
Michael	Trend	Windsor	£0	£0	£15,125	£32,212	£4,840	£17	£363	£2,066	£2,034	£0
Jon	Trickett	Hemsworth	£20,333	£0	£18,799	£71,773	£10,533	£1,828	£1,602	£6,019	£2,060	£0
David	Trimble	Upper Bann	£16,618	£0	£14,085	£64,273	£15,286	£1,844	£269	£479	£0	£0
Paul	Truswell	Pudsey	£17,603	£0	£18,500	£68,022	£11,905	£375	£1,786	£7,233	£1,927	£0
Andrew	Turner	Isle of Wight	£16,359	£0	£17,648	£60,969	£7,238	£669	£1,194	£2,617	£1,877	£17,016
Dennis	Turner	Wolverhampton South East	£12,456	£0	£10,417	£61,266	£6,930	£0	£154	£694	£1,888	£0
Desmond	Turner	Brighton, Kemptown	£13,409	£0	£18,002	£71,773	£5,435	£0	£1,509	£3,980	£1,883	£0
Neil	Turner	Wigan	£20,333	£0	£18,504	£58,057	£12,499	£1,308	£2,463	£9,770	£1,199	£0
Derek	Twigg	Halton	£18,404	£1,574	£16,968	£49,205	£13,117	£792	£938	£2,675	£1,871	£0
Stephen	Twigg	Enfield, Southgate	£0	£1,574	£18,799	£74,985	£1,488	£0	£1,150	£5,440	£1,840	£0
Paul	Tyler	North Cornwall	£16,057	£0	£18,799	£65,954	£15,242	£283	£692	£1,809	£2,041	£124
Bill	Tynan	Hamilton South	£20,329	£0	£18,691	£63,773	£18,742	£676	£1,149	£2,460	£1,989	£8,336
Andrew	Tyrie	Chichester	£19,926	£0	£16,198	£73,648	£7,465	£0	£1,521	£3,716	£1,627	£0
Keith	Vaz	Leicester East	£20,049	£0	£18,729	£74,181	£17,192	£1,212	£3,515	£18,894	£1,721	£8,772
Peter	Viggers	Gosport	£20,333	£0	£18,797	£69,898	£13,287	£72	£500	£1,287	£1,966	£0
Rudi	Vis	Finchley & Golders Green	£0	£1,574	£18,756	£73,764	£3,726	£0	£5,574	£13,117	£1,875	£0
Joan	Walley	Stoke-on-Trent North	£18,007	£0	£18,780	£71,773	£11,971	£859	£1,148	£4,696	£1,986	£7,608
Robert	Walter	North Dorset	£20,333	£0	£18,724	£74,894	£11,347	£188	£762	£2,688	£1,978	£0
Claire	Ward	Watford	£16,953	£0	£17,433	£71,773	£2,770	£0	£923	£3,063	£1,618	£0
Robert	Wareing	Liverpool, West Derby	£19,333	£0	£18,799	£71,286	£15,854	£2,310	£260	£419	£1,992	£0
Nigel	Waterson	Eastbourne	£19,923	£0	£18,718	£68,023	£4,292	£70	£645	£1,592	£1,788	£0
Angela	Watkinson	Upminster	£15,630	£0	£17,472	£74,970	£9,350	£0	£754	£2,018	£1,848	£0
Tom	Watson	West Bromwich East	£20,333	£0	£18,761	£74,552	£9,599	£1,519	£2,273	£7,746	£2,000	£0
Dave	Watts	St Helens North	£13,794	£0	£17,433	£63,395	£15,128	£0	£520	£1,166	£1,970	£0
Steve	Webb	Northavon	£13,338	£0	£18,786	£68,023	£7,030	£393	£811	£3,014	£1,863	£0
Michael	Weir	Angus	£20,089	£0	£18,706	£64,823	£15,278	£2,208	£699	£3,408	£1,930	£0
Brian	White	North East Milton Keynes	£19,243	£0	£18,061	£68,023	£6,609	£87	£1,392	£5,665	£1,932	£0
Alan	Whitehead	Southampton, Test	£11,367	£127	£18,722	£68,023	£5,508	£97	£1,417	£3,628	£1,979	£0
John	Whittingdale	Maldon & East Chelmsford	£17,478	£0	£18,639	£61,228	£12,885	£88	£461	£727	£1,974	£0
Malcolm	Wicks	Croydon North	£0	£1,574	£18,114	£72,873	£0	£0	£1,202	£3,529	£1,451	£2,129
Ann	Widdecombe	Maidstone & The Weald	£9,139	£0	£18,799	£68,977	£2,672	£44	£1,244	£5,002	£1,420	£8,078
Bill	Wiggin	Leominster	£20,333	£0	£18,178	£74,985	£11,435	£0	£965	£4,378	£1,743	£0
John	Wilkinson	Ruislip - Northwood	£14,595	£442	£11,633	£71,033	£5,697	£82	£559	£1,163	£1,802	£0
David	Willetts	Havant	£20,333	£0	£18,799	£71,773	£5,720	£0	£1,051	£3,727	£1,875	£0
Alan	Williams	Swansea West	£4,851	£0	£5,816	£65,517	£6,703	£128	£374	£826	£893	£0
Betty	Williams	Conwy	£10,598	£0	£9,834	£69,590	£13,722	£1,383	£614	£5,340	£1,968	£0
Hywel	Williams	Caernarfon	£20,329	£0	£18,712	£57,630	£15,192	£1,526	£865	£2,030	£1,682	£0
Roger	Williams	Brecon & Radnorshire	£20,333	£0	£18,797	£70,865	£14,453	£233	£368	£1,391	£1,945	£0
Phil	Willis	Harrogate & Knaresborough	£15,097	£0	£18,797	£67,363	£16,868	£718	£1,962	£6,831	£2,064	£0
Michael	Wills	North Swindon	£14,407	£0	£17,957	£68,023	£907	£448	£1,973	£5,641	£1,340	£1,304
David	Wilshire	Spelthorne	£20,333	£0	£18,495	£68,023	£6,635	£0	£4,850	£13,470	£1,890	£0
Brian	Wilson	Cunninghame North	£20,333	£319	£18,707	£67,995	£31,074	£2,572	£636	£2,052	£1,830	£0
David	Winnick	Walsall North	£8,427	£0	£5,152	£54,644	£4,428	£0	£267	£842	£1,201	£0
Ann	Winterton	Congleton	£18,602	£0	£12,935	£44,087	£4,005	£0	£1,059	£3,382	£1,483	£0
Nicholas	Winterton	Macclesfield	£14,749	£0	£4,031	£59,529	£11,363	£0	£268	£1,522	£1,332	£0
Rosie	Winterton	Doncaster Central	£19,939	£1,574	£16,401	£65,323	£10,887	£109	£1,113	£4,131	£1,838	£0
Pete	Wishart	North Tayside	£20,333	£0	£17,866	£61,195	£24,003	£3,597	£1,906	£6,795	£1,912	£0
Mike	Wood	Batley & Spen	£13,632	£0	£18,799	£67,891	£7,986	£1,157	£1,920	£6,499	£1,933	£2,554
Shaun	Woodward	St Helens South	£15,097	£0	£18,797	£71,062	£12,799	£2,719	£713	£654	£1,494	£0
Phil	Woolas	Oldham East & Saddleworth	£20,126	£1,574	£18,784	£71,017	£16,964	£2,970	£1,136	£3,054	£1,970	£0
Tony	Worthington	Clydebank & Milngavie	£9,073	£0	£9,504	£57,601	£17,987	£369	£226	£1,412	£1,066	£0
Jimmy	Wray	Glasgow, Baillieston	£20,333	£0	£7,151	£57,773	£13,737	£0	£66	£743	£1,989	£0
Anthony D.	Wright	Great Yarmouth	£19,300	£0	£18,799	£68,023	£9,650	£335	£1,029	£4,297	£1,932	£0
David	Wright	Telford	£17,156	£0	£18,351	£45,674	£7,016	£547	£658	£1,712	£1,590	£0
Tony	Wright	Cannock Chase	£15,564	£0	£14,658	£62,952	£11,065	£1,202	£970	£3,287	£1,950	£0
Derek	Wyatt	Sittingbourne & Sheppey	£19,382	£0	£18,799	£69,898	£5,560	£40	£1,111	£4,020	£1,984	£0
Tim	Yeo	South Suffolk	£20,333	£0	£18,761	£71,773	£14,014	£16	£729	£1,305	£1,958	£0
George	Young	North West Hampshire	£16,759	£0	£18,799	£68,023	£6,909	£97	£592	£2,879	£1,530	£0
Richard	Younger-Ross	Teignbridge	£19,695	£0	£18,799	£68,023	£11,157	£568	£2,054	£5,379	£1,834	£0
