Nick	Harvey	North Devon	£15,944	£0	£15,380	£52,408	£10,539	£627	£276	£1,851	£0
Alan	Haselhurst	Saffron Walden	£15,915	£1,227	£19,061	£45,416	£4,537	£33	£1,206	£915	£0
Dai	Havard	Merthyr Tydfil & Rhymney	£18,003	£0	£26,575	£44,897	£7,155	£333	£1,450	£1,586	£0
Nick	Hawkins	Surrey Heath	£15,484	£0	£7,987	£49,475	£7,919	£76	£4	£1,901	£0
John	Hayes	South Holland & The Deepings	£16,125	£126	£15,683	£50,516	£10,462	£232	£1,309	£1,093	£0
Sylvia	Heal	Halesowen & Rowley Regis	£8,870	£1,227	£4,190	£56,686	£6,452	£300	£513	£875	£0
Oliver	Heald	North East Hertfordshire	£16,276	£0	£11,327	£47,691	£7,927	£222	£600	£2,064	£0
John	Healey	Wentworth	£13,974	£1,130	£28,289	£37,943	£7,758	£1,371	£1,617	£2,021	£0
David	Heath	Somerton & Frome	£15,539	£0	£14,630	£46,115	£9,875	£779	£642	£2,064	£0
David	Heathcoat-Amory	Wells	£16,443	£0	£4,136	£44,298	£7,377	£0	£555	£1,196	£0
Doug	Henderson	Newcastle upon Tyne North	£16,080	£0	£8,088	£55,439	£24,494	£950	£986	£1,120	£8,703
Ivan	Henderson	Harwich	£11,509	£0	£13,465	£49,249	£4,368	£117	£1,574	£2,010	£0
Mark	Hendrick	Preston	£15,209	£0	£20,966	£32,083	£6,229	£0	£1,207	£859	£0
Charles	Hendry	Wealden	£18,009	£0	£23,817	£47,313	£4,117	£0	£1,045	£1,022	£0
Stephen	Hepburn	Jarrow	£16,459	£0	£27,631	£38,423	£10,815	£741	£1,722	£1,943	£0
John	Heppell	Nottingham East	£15,731	£1,130	£20,016	£43,336	£5,371	£987	£1,001	£1,952	£0
Lady	Hermon	North Down	£13,827	£0	£21,819	£34,684	£12,201	£600	£111	£1,453	£0
Stephen	Hesford	Wirral West	£15,059	£0	£25,077	£40,811	£11,690	£160	£1,833	£0	£0
Patricia	Hewitt	Leicester West	£15,545	£1,227	£17,355	£41,697	£2,789	£67	£1,979	£1,892	£515
David	Heyes	Ashton-under-Lyne	£18,009	£0	£44,200	£26,700	£17,003	£2,164	£905	£2,049	£0
Keith	Hill	Streatham	£0	£1,227	£4,885	£42,651	£896	£0	£1,409	£1,944	£0
David	Hinchliffe	Wakefield	£13,921	£0	£22,176	£38,285	£7,655	£0	£574	£1,361	£0
Mark	Hoban	Fareham	£17,634	£0	£35,377	£38,702	£4,525	£292	£1,086	£1,967	£0
Margaret	Hodge	Barking	£0	£1,227	£9,962	£46,153	£0	£0	£833	£1,071	£1,119
Kate	Hoey	Vauxhall	£0	£1,227	£3,757	£45,995	£4,374	£0	£1,950	£1,404	£0
Douglas	Hogg	Sleaford & North Hykeham	£15,867	£0	£18,607	£18,112	£5,942	£0	£1,139	£1,640	£813
Paul	Holmes	Chesterfield	£17,981	£0	£15,820	£55,870	£7,259	£348	£2,670	£1,952	£0
Jimmy	Hood	Clydesdale	£13,959	£0	£15,899	£43,894	£19,613	£1,153	£508	£2,064	£1,754
Geoff	Hoon	Ashfield	£14,162	£1,227	£23,027	£30,125	£4,953	£110	£0	£1,216	£0
Phil	Hope	Corby	£16,044	£0	£19,520	£44,298	£8,360	£249	£1,165	£1,907	£0
Kelvin	Hopkins	Luton North	£5,845	£0	£7,609	£43,196	£3,600	£0	£1,502	£0	£0
John	Horam	Orpington	£8,533	£0	£11,583	£49,780	£2,819	£0	£1,017	£496	£0
Michael	Howard	Folkestone & Hythe	£18,009	£0	£8,600	£33,038	£2,756	£0	£1,275	£0	£0
Alan	Howarth	Newport East	£15,738	£17	£7,241	£36,691	£10,236	£373	£379	£1,068	£0
George	Howarth	Knowsley North & Sefton East	£16,509	£13	£5,840	£57,691	£9,216	£482	£685	£825	£0
Gerald	Howarth	Aldershot	£14,673	£0	£5,850	£39,571	£2,690	£0	£957	£0	£0
Kim	Howells	Pontypridd	£14,112	£1,227	£11,806	£41,252	£11,917	£707	£866	£1,892	£0
Lindsay	Hoyle	Chorley	£16,873	£0	£12,890	£50,311	£18,644	£2,240	£2,837	£1,964	£0
Beverley	Hughes	Stretford & Urmston	£16,084	£1,227	£28,910	£35,618	£15,880	£762	£1,171	£1,950	£0
Kevin	Hughes	Doncaster North	£15,058	£17	£12,545	£37,272	£7,488	£0	£331	£556	£0
Simon	Hughes	North Southwark & Bermondsey	£0	£1,227	£9,187	£48,209	£4,482	£0	£1,855	£1,876	£0
Joan	Humble	Blackpool North & Fleetwood	£15,227	£0	£17,972	£41,882	£10,561	£523	£638	£1,895	£2,183
John	Hume	Foyle	£1,110	£0	£28,592	£35,384	£6,039	£629	£53	£1,483	£0
Andrew	Hunter	Basingstoke	£13,509	£0	£16,053	£37,139	£3,647	£0	£679	£1,658	£683
Alan	Hurst	Braintree	£2,611	£0	£13,470	£38,315	£3,179	£89	£871	£2,060	£0
John	Hutton	Barrow & Furness	£14,410	£1,227	£6,736	£50,955	£16,183	£1,817	£1,471	£1,492	£0
Brian	Iddon	Bolton South East	£10,940	£0	£6,986	£50,828	£6,985	£208	£663	£927	£0
Eric	Illsley	Barnsley Central	£14,412	£0	£8,749	£34,210	£10,242	£330	£539	£1,933	£0
Adam	Ingram	East Kilbride	£12,242	£1,227	£15,733	£32,926	£17,809	£1,590	£117	£1,024	£0
Huw	Irranca-Davies	Ogmore	£12,337	£0	£18,545	£955	£1,136	£0	£0	£922	£0
Michael	Jack	Fylde	£15,906	£0	£13,018	£55,927	£10,177	£357	£1,321	£1,536	£0
Glenda	Jackson	Hampstead & Highgate	£0	£1,227	£12,789	£58,051	£0	£0	£851	£1,645	£0
Helen	Jackson	Sheffield, Hillsborough	£13,380	£0	£9,622	£50,467	£9,999	£442	£945	£2,041	£436
Robert	Jackson	Wantage	£13,474	£0	£17,261	£49,347	£3,398	£0	£1,514	£1,070	£0
David	Jamieson	Plymouth, Devonport	£14,164	£1,227	£16,746	£50,464	£11,396	£1,605	£567	£1,027	£0
Bernard	Jenkin	North Essex	£15,737	£0	£10,991	£50,489	£4,209	£213	£603	£1,974	£0
Brian	Jenkins	Tamworth	£15,133	£0	£19,619	£46,253	£7,099	£585	£671	£1,562	£0
Alan	Johnson	Kingston upon Hull West & Hessle	£11,331	£1,227	£3,176	£50,923	£9,268	£170	£375	£1,076	£0
Boris	Johnson	Henley	£10,614	£0	£9,609	£60,519	£1,378	£35	£909	£1,968	£0
Melanie	Johnson	Welwyn Hatfield	£13,798	£1,227	£20,075	£35,997	£2,139	£44	£559	£922	£0
Helen	Jones	Warrington North	£16,026	£0	£20,683	£41,102	£10,129	£0	£1,232	£1,992	£411
Jon Owen	Jones	Cardiff Central	£15,400	£0	£11,295	£50,181	£8,731	£138	£1,048	£1,987	£0
Kevan	Jones	North Durham	£18,009	£0	£33,737	£36,991	£13,836	£1,472	£1,189	£1,762	£0
Lynne	Jones	Birmingham, Selly Oak	£14,511	£0	£10,355	£52,687	£3,618	£261	£2,564	£1,848	£0
Martyn	Jones	Clwyd South	£12,131	£0	£13,939	£43,691	£10,052	£611	£80	£1,874	£0
Nigel	Jones	Cheltenham	£15,775	£0	£11,153	£49,411	£9,581	£195	£1,215	£1,896	£0
Tessa	Jowell	Dulwich & West Norwood	£0	£1,227	£7,421	£58,352	£294	£0	£1,446	£2,069	£0
Eric	Joyce	Falkirk West	£15,292	£0	£14,638	£47,882	£28,164	£3,188	£428	£1,909	£0
Gerald	Kaufman	Manchester, Gorton	£11,197	£0	£6,016	£36,963	£12,621	£762	£1,564	£1,480	£0
Sally	Keeble	Northampton North	£16,500	£1,005	£17,756	£37,054	£3,464	£110	£3,822	£1,925	£6,012
Alan	Keen	Feltham & Heston	£14,330	£0	£7,749	£56,245	£2,292	£0	£816	£1,974	£0
Ann	Keen	Brentford & Isleworth	£9,633	£0	£9,157	£45,404	£140	£0	£2,102	£1,885	£0
Paul	Keetch	Hereford	£16,383	£0	£13,098	£46,550	£11,066	£736	£631	£1,996	£0
Ruth	Kelly	Bolton West	£14,791	£1,130	£17,650	£49,123	£5,645	£415	£699	£1,787	£0
Fraser	Kemp	Houghton & Washington East	£15,409	£1,130	£11,293	£45,690	£12,975	£585	£708	£1,784	£0
Charles	Kennedy	Ross, Skye & Inverness West	£16,899	£0	£8,200	£53,895	£9,486	£843	£1,885	£1,900	£0
Jane	Kennedy	Liverpool, Wavertree	£16,800	£1,227	£15,810	£49,618	£1,173	£240	£423	£1,908	£0
Robert	Key	Salisbury	£14,605	£0	£15,852	£39,800	£4,886	£142	£527	£1,440	£0
Piara S	Khabra	Ealing, Southall	£16,284	£0	£8,312	£54,991	£3,212	£0	£592	£1,385	£0
David	Kidney	Stafford	£9,049	£0	£16,783	£43,929	£3,027	£713	£1,825	£1,862	£0
Peter	Kilfoyle	Liverpool, Walton	£14,495	£96	£10,567	£53,208	£12,511	£969	£1,745	£1,863	£0
Andy	King	Rugby & Kenilworth	£16,009	£0	£13,049	£48,186	£6,568	£193	£1,193	£1,954	£0
Oona	King	Bethnal Green & Bow	£0	£1,227	£31,781	£33,641	£1,786	£0	£1,589	£2,109	£0
Julie	Kirkbride	Bromsgrove	£15,723	£0	£15,939	£45,590	£9,629	£773	£2,247	£1,875	£0
Archy	Kirkwood	Roxburgh & Berwickshire	£17,331	£0	£7,320	£52,810	£16,322	£1,240	£564	£2,015	£0
Greg	Knight	East Yorkshire	£14,834	£0	£22,977	£51,338	£10,928	£0	£1,109	£1,966	£0
Jim	Knight	South Dorset	£18,009	£0	£29,447	£44,868	£6,168	£122	£1,897	£1,840	£0
Ashok	Kumar	Middlesbrough South & East Cleveland	£15,818	£0	£16,221	£48,296	£10,547	£680	£4,304	£0	£0
Stephen	Ladyman	South Thanet	£15,735	£0	£25,772	£39,512	£8,784	£19	£1,274	£1,966	£0
Eleanor	Laing	Epping Forest	£16,034	£0	£12,948	£46,106	£0	£0	£676	£902	£0
Jacqui	Lait	Beckenham	£15,734	£0	£16,179	£43,835	£14,300	£40	£2,476	£1,482	£0
Norman	Lamb	North Norfolk	£18,009	£0	£34,153	£40,140	£4,834	£575	£1,253	£1,877	£0
David	Lammy	Tottenham	£0	£0	£4,627	£62,444	£2,422	£0	£1,258	£1,916	£3,215
Andrew	Lansley	South Cambridgeshire	£16,580	£0	£13,395	£45,270	£3,957	£0	£1,215	£1,191	£0
Jackie	Lawrence	Preseli Pembrokeshire	£15,766	£0	£16,167	£42,921	£9,456	£112	£2,017	£1,883	£3,189
David	Laws	Yeovil	£16,449	£0	£20,282	£52,721	£7,467	£395	£2,080	£1,945	£0
Bob	Laxton	Derby North	£14,016	£0	£14,808	£40,978	£8,123	£503	£353	£2,010	£0
Mark	Lazarowicz	Edinburgh North & Leith	£15,536	£0	£26,554	£41,872	£10,374	£0	£2,526	£1,438	£0
Edward	Leigh	Gainsborough	£16,874	£0	£3,762	£42,850	£8,625	£0	£438	£0	£0
David	Lepper	Brighton, Pavilion	£7,355	£0	£9,496	£43,595	£1,526	£101	£1,805	£1,397	£0
Christopher	Leslie	Shipley	£14,559	£502	£16,781	£45,568	£10,723	£0	£1,025	£1,984	£0
Oliver	Letwin	West Dorset	£10,225	£0	£14,591	£46,229	£2,841	£687	£1,975	£1,559	£203
Tom	Levitt	High Peak	£15,738	£0	£18,691	£39,957	£8,957	£684	£1,508	£1,959	£0
Ivan	Lewis	Bury South	£16,154	£1,130	£15,732	£43,792	£6,608	£1,824	£978	£1,979	£0
Julian	Lewis	New Forest East	£14,203	£0	£12,571	£50,611	£3,570	£142	£562	£1,971	£0
Terry	Lewis	Worsley	£10,035	£0	£12,403	£29,059	£11,120	£504	£0	£0	£0
Helen	Liddell	Airdrie & Shotts	£11,750	£1,227	£25,977	£30,812	£2,748	£1,882	£374	£1,601	£0
Ian	Liddell-Grainger	Bridgwater	£0	£0	£16,372	£48,864	£11,404	£356	£1,961	£1,586	£0
David	Lidington	Aylesbury	£7,013	£0	£17,007	£42,693	£2,396	£47	£1,647	£496	£0
Peter	Lilley	Hitchin & Harpenden	£15,170	£0	£16,709	£41,456	£3,827	£210	£1,964	£1,459	£0
Martin	Linton	Battersea	£0	£1,227	£16,381	£54,899	£1,792	£0	£1,561	£1,793	£0
Tony	Lloyd	Manchester Central	£8,675	£0	£17,242	£39,472	£8,866	£358	£1,349	£877	£0
Elfyn	Llwyd	Meirionnydd Nant Conwy	£13,700	£0	£44,493	£27,079	£13,502	£1,931	£301	£0	£0
Michael	Lord	Central Suffolk & North Ipswich	£15,509	£1,130	£4,261	£40,544	£7,916	£0	£358	£556	£0
Tim	Loughton	East Worthing & Shoreham	£15,234	£0	£15,840	£49,540	£8,098	£0	£653	£1,928	£0
Andrew	Love	Edmonton	£15,671	£0	£25,697	£44,011	£1,252	£0	£2,686	£1,991	£0
Ian	Lucas	Wrexham	£11,615	£0	£24,240	£38,211	£7,855	£660	£874	£1,834	£0
Peter	Luff	Mid Worcestershire	£13,649	£0	£19,637	£43,110	£9,080	£238	£1,125	£1,827	£0
Iain	Luke	Dundee East	£18,009	£0	£26,652	£32,250	£11,730	£1,763	£679	£1,968	£0
John	Lyons	Strathkelvin & Bearsden	£17,958	£0	£40,223	£31,048	£19,627	£2,622	£409	£1,934	£0
Thomas	McAvoy	Glasgow, Rutherglen	£16,100	£1,227	£16,050	£47,673	£16,399	£870	£928	£0	£0
Stephen	McCabe	Birmingham, Hall Green	£16,276	£0	£15,675	£42,909	£4,705	£0	£752	£0	£0
Chris	McCafferty	Calder Valley	£14,760	£0	£15,127	£48,999	£10,334	£394	£1,164	£1,902	£197
Ian	McCartney	Makerfield	£15,968	£1,227	£26,683	£36,300	£2,204	£488	£1,545	£1,848	£0
Siobhain	McDonagh	Mitcham & Morden	£14,500	£0	£14,241	£54,561	£1,484	£0	£4,574	£1,866	£0
Calum	MacDonald	Western Isles	£15,833	£0	£18,781	£33,941	£26,719	£1,346	£0	£0	£2,708
John	McDonnell	Hayes & Harlington	£0	£1,227	£23,157	£48,018	£3,219	£0	£3,837	£1,979	£0
John	MacDougall	Central Fife	£18,009	£0	£33,138	£25,118	£9,969	£262	£682	£2,015	£0
John	McFall	Dumbarton	£16,415	£0	£16,326	£45,324	£23,960	£1,289	£1,353	£1,572	£0
Eddie	McGrady	South Down	£9,646	£0	£17,818	£47,759	£12,747	£0	£512	£1,504	£0
Martin	McGuinness	Mid Ulster	£0	£0	£4,499	£6,895	£315	£0	£0	£458	£0
Anne	McGuire	Stirling	£15,797	£1,227	£24,252	£39,273	£15,058	£0	£951	£907	£0
Anne	McIntosh	Vale of York	£10,990	£0	£10,659	£56,353	£10,185	£99	£1,342	£1,508	£0
Shona	McIsaac	Cleethorpes	£14,538	£0	£17,938	£46,087	£7,843	£170	£1,166	£1,966	£0
Andrew	Mackay	Bracknell	£15,733	£0	£20,280	£44,226	£6,824	£122	£1,706	£1,407	£304
Ann	McKechin	Glasgow, Maryhill	£13,011	£0	£19,311	£37,639	£10,964	£886	£1,296	£1,907	£0
Rosemary	McKenna	Cumbernauld & Kilsyth	£14,509	£0	£18,920	£42,106	£15,493	£752	£503	£1,961	£0
Andrew	Mackinlay	Thurrock	£12,910	£0	£10,976	£55,678	£7,618	£0	£376	£1,871	£0
David	Maclean	Penrith & The Border	£18,007	£126	£26,398	£33,304	£15,109	£0	£1,045	£1,358	£0
Patrick	McLoughlin	West Derbyshire	£14,409	£1,227	£21,541	£40,077	£9,913	£301	£1,228	£1,986	£0
Kevin	McNamara	Kingston upon Hull North	£14,326	£0	£12,804	£50,176	£8,838	£177	£1,244	£1,509	£0
Tony	McNulty	Harrow East	£7,400	£1,130	£27,662	£42,831	£2,465	£0	£1,109	£2,033	£0
Denis	MacShane	Rotherham	£16,609	£1,130	£10,910	£42,603	£12,503	£334	£666	£1,875	£0
Fiona	Mactaggart	Slough	£0	£0	£6,567	£51,508	£34	£0	£2,183	£1,869	£0
Tony	McWalter	Hemel Hempstead	£12,807	£0	£23,809	£28,819	£8,523	£123	£970	£1,934	£0
John	McWilliam	Blaydon	£13,782	£0	£3,678	£27,370	£19,182	£0	£229	£1,065	£0
Khalid	Mahmood	Birmingham, Perry Barr	£18,001	£0	£9,264	£65,051	£8,352	£586	£751	£2,064	£0
Alice	Mahon	Halifax	£15,679	£0	£12,633	£49,732	£8,910	£1,355	£769	£2,016	£0
Humfrey	Malins	Woking	£14,482	£0	£9,987	£52,923	£5,796	£0	£672	£1,023	£0
Judy	Mallaber	Amber Valley	£0	£0	£1,017	£49,411	£268	£35	£694	£0	£0
Seamus	Mallon	Newry & Armagh	£18,009	£0	£24,252	£21,526	£7,476	£0	£0	£0	£0
Peter	Mandelson	Hartlepool	£12,560	£0	£12,444	£52,361	£5,509	£880	£476	£655	£0
John	Mann	Bassetlaw	£18,009	£0	£29,307	£47,055	£8,343	£379	£3,042	£2,000	£1,500
John	Maples	Stratford-on-Avon	£15,737	£0	£21,021	£38,583	£5,962	£0	£700	£982	£0
Rob	Marris	Wolverhampton South West	£12,513	£0	£51,554	£20,023	£3,886	£121	£250	£1,485	£0
Gordon	Marsden	Blackpool South	£6,614	£0	£22,387	£35,633	£9,956	£0	£1,610	£1,907	£0
Paul	Marsden	Shrewsbury & Atcham	£10,509	£0	£8,640	£47,750	£19,270	£76	£1,122	£2,054	£0
David	Marshall	Glasgow, Shettleston	£14,833	£0	£13,560	£43,306	£12,690	£1,346	£742	£1,572	£0
Robert	Marshall-Andrews	Medway	£15,239	£0	£8,472	£49,212	£2,386	£114	£1,566	£1,871	£0
Michael	Martin	Glasgow, Springburn	£16,756	£96	£4,358	£42,817	£13,012	£1,621	£79	£1,652	£0
Eric	Martlew	Carlisle	£15,519	£0	£22,048	£39,176	£13,545	£523	£943	£1,146	£2,141
Michael	Mates	East Hampshire	£15,277	£0	£8,303	£56,489	£7,447	£567	£471	£1,609	£0
Francis	Maude	Horsham	£15,008	£0	£7,917	£55,818	£2,946	£78	£251	£1,940	£7,021
Brian	Mawhinney	North West Cambridgeshire	£11,307	£0	£13,106	£46,478	£9,045	£236	£717	£920	£0
Theresa	May	Maidenhead	£10,435	£0	£16,025	£52,526	£2,211	£0	£1,643	£0	£0
Michael	Meacher	Oldham West & Royton	£8,420	£1,227	£21,148	£48,289	£4,032	£504	£984	£1,478	£0
Alan	Meale	Mansfield	£16,725	£0	£28,625	£37,194	£21,750	£1,482	£425	£1,937	£0
Patrick	Mercer	Newark	£18,009	£0	£23,554	£50,217	£9,747	£275	£2,305	£2,000	£0
Gillian	Merron	Lincoln	£13,038	£0	£18,202	£47,921	£10,166	£1,007	£2,129	£1,996	£0
Alun	Michael	Cardiff South & Penarth	£13,765	£1,130	£13,178	£41,504	£7,339	£347	£206	£0	£0
Alan	Milburn	Darlington	£15,409	£1,227	£17,069	£43,927	£12,913	£1,663	£998	£2,054	£0
David	Miliband	South Shields	£18,009	£0	£26,880	£47,435	£13,802	£1,844	£2,162	£1,905	£0
Andrew	Miller	Ellesmere Port & Neston	£14,350	£0	£16,330	£45,419	£8,117	£1,117	£549	£1,773	£0
Andrew	Mitchell	Sutton Coldfield	£18,009	£0	£30,964	£40,726	£10,086	£158	£2,873	£1,944	£0
Austin	Mitchell	Great Grimsby	£17,415	£0	£11,907	£53,026	£10,799	£1,701	£1,907	£1,841	£0
Laura	Moffatt	Crawley	£16,509	£0	£19,191	£45,812	£4,184	£29	£451	£1,933	£0
Chris	Mole	Ipswich	£6,599	£0	£23,757	£13,602	£1,814	£36	£676	£1,640	£0
Lewis	Moonie	Kirkcaldy	£14,984	£1,130	£10,659	£50,343	£15,839	£931	£182	£1,847	£0
Michael	Moore	Tweeddale, Ettrick & Lauderdale	£13,932	£0	£14,772	£47,944	£16,656	£2,287	£510	£1,987	£0
Margaret	Moran	Luton South	£15,789	£0	£18,385	£44,803	£3,447	£491	£1,963	£943	£1,500
Julie	Morgan	Cardiff North	£9,232	£0	£8,453	£51,739	£6,056	£207	£665	£1,934	£0
Elliot	Morley	Scunthorpe	£15,710	£1,227	£8,004	£33,990	£9,588	£510	£369	£1,557	£0
Estelle	Morris	Birmingham, Yardley	£16,009	£1,227	£13,349	£38,263	£4,219	£381	£1,308	£2,054	£0
Malcolm	Moss	North East Cambridgeshire	£15,785	£0	£9,389	£50,379	£6,640	£0	£818	£2,039	£0
Kali	Mountford	Colne Valley	£14,579	£0	£17,307	£43,323	£11,663	£835	£1,545	£1,979	£0
George	Mudie	Leeds East	£15,800	£0	£13,820	£48,523	£7,594	£1,623	£1,057	£1,883	£5,908
Chris	Mullin	Sunderland South	£9,656	£347	£7,975	£44,395	£4,236	£0	£659	£1,007	£0
Meg	Munn	Sheffield, Heeley	£18,009	£0	£18,167	£41,906	£6,849	£667	£4,655	£1,968	£0
Denis	Murphy	Wansbeck	£16,259	£0	£11,945	£53,371	£12,248	£1,398	£508	£1,572	£0
Jim	Murphy	Eastwood	£15,809	£0	£22,226	£37,955	£17,549	£1,481	£1,741	£2,021	£0
Paul	Murphy	Torfaen	£16,169	£1,227	£24,352	£35,556	£1,353	£414	£1,010	£1,943	£661
Andrew	Murrison	Westbury	£17,571	£0	£37,649	£36,599	£6,469	£122	£734	£1,968	£0
Doug	Naysmith	Bristol North West	£14,391	£0	£15,465	£43,413	£6,435	£514	£745	£1,985	£0
Archie	Norman	Tunbridge Wells	£8,881	£0	£12,521	£44,592	£6,282	£83	£1,586	£964	£0
Dan	Norris	Wansdyke	£16,614	£1,130	£35,775	£28,503	£16,220	£1,257	£308	£2,021	£1,465
Mark	Oaten	Winchester	£14,559	£0	£13,009	£48,719	£7,570	£502	£1,908	£1,938	£4,313
Bill	O'Brien	Normanton	£12,271	£0	£3,603	£41,828	£9,455	£1,209	£915	£1,947	£0
Mike	O'Brien	North Warwickshire	£9,333	£0	£15,163	£44,701	£8,302	£561	£711	£1,799	£0
Stephen	O'Brien	Eddisbury	£15,739	£0	£19,862	£51,276	£11,719	£206	£298	£1,320	£0
Edward	O'Hara	Knowsley South	£16,237	£0	£8,739	£43,923	£17,539	£0	£512	£982	£0
Bill	Olner	Nuneaton	£15,450	£0	£10,912	£37,413	£6,665	£945	£713	£1,883	£0
Martin	O'Neill	Ochil	£15,509	£13	£18,212	£47,027	£23,928	£342	£1,044	£95	£0
Lembit	Opik	Montgomeryshire	£12,894	£0	£6,565	£54,870	£9,067	£464	£1,465	£2,000	£0
Diana	Organ	Forest of Dean	£16,524	£0	£16,900	£46,210	£9,544	£380	£1,946	£1,925	£0
George	Osborne	Tatton	£18,009	£0	£24,164	£48,682	£10,664	£220	£685	£1,968	£0
Sandra	Osborne	Ayr	£14,309	£0	£28,397	£33,896	£15,504	£711	£620	£2,021	£649
Richard	Ottaway	Croydon South	£15,665	£0	£7,837	£59,412	£3,145	£17	£1,540	£1,284	£0
Albert	Owen	Ynys M&ocirc;n	£8,866	£0	£10,533	£21,188	£8,895	£2,747	£553	£1,938	£0
Richard	Page	South West Hertfordshire	£16,877	£0	£11,240	£45,497	£3,567	£0	£668	£581	£0
James	Paice	South East Cambridgeshire	£15,661	£0	£12,208	£46,933	£7,815	£0	£597	£974	£1,925
Ian	Paisley	North Antrim	£15,003	£0	£2,503	£41,382	£7,837	£1,877	£209	£0	£0
Nick	Palmer	Broxtowe	£16,096	£0	£19,120	£48,875	£6,814	£438	£1,360	£2,028	£0
Owen	Paterson	North Shropshire	£15,460	£0	£11,937	£51,490	£10,298	£1,464	£1,436	£1,493	£0
Ian	Pearson	Dudley South	£15,834	£1,130	£24,052	£42,933	£9,158	£664	£781	£1,966	£0
Linda	Perham	Ilford North	£16,874	£0	£16,178	£55,237	£3,131	£0	£922	£1,898	£0
Anne	Picking	East Lothian	£18,000	£0	£28,279	£43,411	£16,382	£3,209	£131	£1,624	£0
Eric	Pickles	Brentwood & Ongar	£18,009	£0	£14,602	£46,292	£4,508	£0	£955	£1,991	£0
Colin	Pickthall	West Lancashire	£16,809	£0	£16,705	£47,006	£11,337	£1,706	£730	£1,888	£0
Peter	Pike	Burnley	£15,927	£0	£14,749	£49,798	£15,199	£564	£1,916	£2,064	£0
James	Plaskitt	Warwick & Leamington	£16,085	£0	£18,711	£47,264	£5,042	£21	£1,949	£2,109	£0
Kerry	Pollard	St Albans	£11,942	£0	£19,293	£45,697	£6,642	£89	£284	£1,934	£2,350
Chris	Pond	Gravesham	£16,300	£0	£8,655	£61,142	£8,623	£40	£794	£1,923	£0
Greg	Pope	Hyndburn	£15,680	£17	£17,406	£42,459	£11,837	£652	£1,472	£1,364	£0
Michael	Portillo	Kensington & Chelsea	£0	£1,227	£9,245	£53,307	£636	£0	£1,639	£496	£0
Stephen	Pound	Ealing North	£10,685	£1,227	£5,871	£64,166	£4,952	£0	£1,108	£1,874	£0
Bridget	Prentice	Lewisham East	£0	£1,227	£24,754	£40,654	£1,827	£0	£480	£1,962	£0
Gordon	Prentice	Pendle	£14,639	£0	£18,632	£43,971	£12,125	£1,257	£909	£1,919	£0
John	Prescott	Kingston upon Hull East	£18,009	£0	£15,883	£49,366	£5,544	£1,324	£511	£0	£9,774
Adam	Price	Carmarthen East & Dinefwr	£18,009	£0	£19,754	£57,171	£9,117	£783	£1,066	£1,838	£0
Dawn	Primarolo	Bristol South	£15,693	£1,227	£9,720	£49,588	£5,375	£714	£452	£2,004	£0
Mark	Prisk	Hertford & Stortford	£16,710	£0	£15,626	£61,314	£4,953	£20	£961	£1,945	£0
Gwyn	Prosser	Dover	£12,328	£0	£13,610	£43,632	£4,814	£29	£2,700	£2,000	£0
John	Pugh	Southport	£16,241	£0	£34,748	£37,658	£7,553	£2,061	£614	£1,797	£0
Ken	Purchase	Wolverhampton North East	£15,559	£0	£21,197	£43,689	£7,642	£0	£577	£1,844	£0
James	Purnell	Stalybridge & Hyde	£18,009	£0	£34,295	£39,856	£11,512	£1,273	£2,213	£1,887	£0
Joyce	Quin	Gateshead East & Washington West	£16,882	£13	£9,464	£35,535	£9,291	£0	£349	£0	£0
Lawrie	Quinn	Scarborough & Whitby	£15,299	£0	£14,982	£45,475	£13,194	£408	£788	£2,009	£0
Bill	Rammell	Harlow	£14,300	£0	£18,769	£50,880	£6,982	£222	£2,944	£2,000	£0
John	Randall	Uxbridge	£0	£1,227	£13,397	£47,394	£3,915	£0	£524	£871	£0
Syd	Rapson	Portsmouth North	£9,637	£0	£7,941	£45,967	£5,885	£0	£291	£1,406	£0
Nick	Raynsford	Greenwich & Woolwich	£0	£1,227	£8,563	£43,837	£0	£0	£1,228	£1,052	£0
John	Redwood	Wokingham	£12,115	£0	£14,723	£39,926	£4,190	£0	£300	£1,293	£0
Andy	Reed	Loughborough	£15,414	£0	£20,552	£45,067	£7,659	£136	£2,471	£1,979	£0
Alan	Reid	Argyll & Bute	£6,766	£0	£15,678	£31,218	£9,023	£2,139	£1,182	£713	£0
John	Reid	Hamilton North & Bellshill	£9,509	£1,227	£20,479	£30,610	£3,292	£0	£559	£1,947	£0
David	Rendel	Newbury	£16,082	£0	£13,722	£51,363	£3,608	£70	£1,050	£1,840	£0
Andrew	Robathan	Blaby	£15,309	£0	£5,848	£40,275	£4,762	£251	£443	£0	£0
Angus	Robertson	Moray	£18,009	£0	£25,642	£46,048	£21,487	£3,894	£2,298	£1,923	£0
Hugh	Robertson	Faversham & Mid Kent	£14,674	£0	£23,788	£50,527	£8,305	£33	£2,047	£1,968	£0
John	Robertson	Glasgow, Anniesland	£13,464	£0	£16,889	£47,413	£15,506	£1,780	£1,628	£2,009	£0
Laurence	Robertson	Tewkesbury	£16,807	£0	£19,015	£44,981	£14,411	£73	£294	£1,750	£0
Geoffrey	Robinson	Coventry North West	£9,623	£0	£0	£48,817	£5,313	£978	£708	£1,590	£0
