# Members' Allowance Expenditure April 2005 ­ March 2006
# Member, Constituency, Cost of staying away from main home,
#	London Supplement, Office running costs*, Staffing costs*,
#	Members' travel, Members' staff travel, Centrally purchased
#	stationery, Stationery: associated postage, Central IT
#	provision, (WUA and) Other costs

O'Brien, Mr Mike	North Warwickshire	£9,580	£0	£21,173	£79,112	£7,514	£0	£1,057	£4,322	£0	£0
O'Brien, Mr Stephen	Eddisbury	£21,634	£0	£21,727	£82,260	£11,763	£594	£509	£2,154	£242	£0
O'Hara, Mr Edward	Knowsley South	£21,633	£0	£18,295	£78,941	£13,922	£638	£214	£679	£483	£0
Olner, Mr Bill	Nuneaton	£19,746	£0	£16,194	£72,581	£7,851	£942	£466	£1,233	£0	£0
Öpik, Lembit	Montgomeryshire	£14,685	£0	£25,664	£78,417	£6,410	£0	£593	£1,808	£962	£0
Osborne, Mr George	Tatton	£21,533	£0	£20,090	£82,992	£11,241	£524	£1,622	£3,402	£148	£0
Osborne, Sandra	Ayr, Carrick & Cumnock	£21,626	£0	£26,787	£64,079	£14,177	£0	£501	£815	£0	£240
Ottaway, Richard	Croydon South	£21,634	£0	£19,275	£75,195	£2,711	£0	£544	£750	£440	£0
Owen, Albert	Ynys Môn	£18,999	£0	£17,025	£70,989	£11,402	£564	£608	£1,725	£0	£0
Paice, Mr James	South East Cambridgeshire	£13,408	£0	£18,830	£71,207	£7,400	£0	£687	£2,604	£576	£0
Paisley, Rt Hon Ian	North Antrim	£21,234	£0	£16,417	£74,796	£9,701	£1,350	£435	£1,737	£0	£0
Palmer, Dr Nick	Broxtowe	£21,634	£0	£21,515	£84,072	£6,802	£803	£790	£3,911	£877	£0
Paterson, Mr Owen	North Shropshire	£19,379	£0	£19,828	£83,346	£10,090	£496	£674	£2,851	£0	£0
Pearson, Ian	Dudley South	£21,395	£0	£18,948	£77,053	£5,094	£0	£1,149	£3,338	£0	£34
Pelling, Mr Andrew	Croydon Central	£0	£2,360	£18,850	£83,000	£0	£0	£1,095	£3,283	£878	£0
Penning, Mike	Hemel Hempstead	£21,513	£0	£27,480	£70,463	£8,196	£51	£3,388	£13,174	£1,082	£0
Penrose, John	Weston-Super-Mare	£9,808	£0	£19,963	£70,985	£4,393	£94	£1,341	£2,513	£1,177	£0
Pickles, Mr Eric	Brentwood & Ongar	£13,636	£0	£13,796	£83,346	£2,612	£0	£889	£3,000	£0	£0
Plaskitt, Mr James	Warwick & Leamington	£20,809	£0	£20,864	£83,217	£4,054	£116	£1,537	£5,165	£343	£0
Pope, Mr Greg	Hyndburn	£14,751	£0	£24,140	£79,940	£11,334	£899	£337	£1,222	£962	£0
Pound, Stephen	Ealing North	£277	£0	£9,083	£94,998	£4,431	£0	£1,082	£3,099	£1,022	£0
Prentice, Bridget	Lewisham East	£0	£2,613	£24,202	£45,787	£805	£10	£1,057	£2,720	£0	£0
Prentice, Mr Gordon	Pendle	£20,211	£0	£20,000	£76,980	£12,521	£0	£763	£2,115	£0	£0
Prescott, Rt Hon John	Kingston upon Hull East	£12,826	£0	£14,874	£78,891	£4,612	£208	£803	£2,799	£0	£0
Price, Adam	Carmarthen East & Dinefwr	£21,634	£0	£23,243	£80,838	£9,343	£2,272	£140	£480	£0	£0
Primarolo, Rt Hon Dawn	Bristol South	£21,634	£0	£16,064	£86,016	£5,671	£772	£1,025	£2,172	£0	£0
Prisk, Mr Mark	Hertford & Stortford	£17,826	£0	£17,302	£67,145	£2,691	£11	£611	£1,497	£750	£0
Pritchard, Mark	Wrekin, The	£21,634	£0	£24,061	£75,345	£8,885	£0	£995	£3,809	£1,089	£0
Prosser, Gwyn	Dover	£20,707	£0	£20,390	£77,789	£4,195	£118	£812	£1,129	£0	£0
Pugh, Dr John	Southport	£21,634	£0	£16,156	£80,871	£4,678	£407	£560	£1,740	£180	£0
Purchase, Mr Ken	Wolverhampton North East	£14,946	£0	£19,475	£79,434	£7,240	£0	£475	£1,667	£0	£0
Purnell, James	Stalybridge & Hyde	£21,634	£0	£20,000	£82,885	£6,785	£1,345	£2,242	£6,998	£0	£0
Rammell, Bill	Harlow	£19,927	£0	£19,033	£85,048	£1,680	£95	£7,327	£18,267	£0	£0
Randall, Mr John	Uxbridge	£0	£2,613	£10,618	£59,630	£2,896	£0	£615	£2,929	£862	£0
Raynsford, Rt Hon Nick	Greenwich & Woolwich	£0	£2,613	£19,888	£83,244	£0	£0	£500	£1,847	£1,173	£0
Redwood, Rt Hon John	Wokingham	£21,634	£0	£19,177	£65,506	£3,857	£218	£929	£4,122	£719	£0
Reed, Mr Andy	Loughborough	£21,366	£0	£20,000	£82,403	£5,549	£188	£1,500	£5,233	£793	£0
Reed, Mr Jamie	Copeland	£21,634	£0	£25,570	£59,493	£13,028	£1,211	£615	£1,993	£937	£0
Reid, Mr Alan	Argyll & Bute	£13,841	£0	£27,512	£48,988	£15,191	£0	£611	£953	£0	£0
Reid, Rt Hon John	Airdrie & Shotts	£13,028	£0	£25,259	£60,267	£5,582	£499	£682	£2,770	£821	£0
Rennie, Willie	Dunfermline & West Fife	£4,328	£0	£6,421	£19,598	£2,589	£0	£751	£2,890	£1,093	£0
Rifkind, Rt Hon Sir Malcolm	Kensington & Chelsea	£0	£2,360	£17,352	£75,461	£2,763	£0	£1,291	£2,692	£898	£0
Riordan, Mrs Linda	Halifax	£21,634	£0	£20,000	£81,276	£12,548	£1,799	£1,674	£5,189	£930	£0
Robathan, Mr Andrew	Blaby	£21,634	£0	£7,949	£76,992	£6,771	£284	£663	£3,152	£1,029	£0
Robertson, Angus	Moray	£21,633	£0	£18,368	£85,515	£21,658	£2,519	£1,329	£4,167	£0	£0
Robertson, Hugh	Faversham & Mid Kent	£21,633	£0	£22,839	£70,879	£5,660	£54	£393	£1,195	£793	£0
Robertson, John	Glasgow North West	£21,228	£0	£19,433	£77,465	£17,083	£1,550	£312	£745	£1,022	£0
Robertson, Mr Laurence	Tewkesbury	£21,634	£0	£28,400	£75,681	£14,031	£881	£525	£1,893	£0	£0
Robinson, Mr Geoffrey	Coventry North West	£0	£0	£6,575	£96,911	£7,251	£1,304	£1,176	£4,012	£0	£0
Robinson, Mrs Iris	Strangford	£21,217	£0	£13,583	£74,485	£18,502	£237	£442	£1,718	£0	£0
Robinson, Mr Peter	Belfast East	£17,835	£0	£18,365	£77,368	£17,484	£1,094	£344	£1,000	£0	£0
Rogerson, Mr Dan	North Cornwall	£21,625	£0	£11,969	£66,643	£10,153	£1,283	£599	£2,667	£930	£0
Rooney, Mr Terry	Bradford North	£11,914	£0	£20,359	£67,911	£9,312	£503	£1,068	£1,190	£0	£0
Rosindell, Andrew	Romford	£21,634	£0	£19,352	£84,020	£7,698	£163	£1,973	£6,622	£1,166	£0
Rowen, Paul	Rochdale	£21,582	£0	£27,924	£75,053	£14,863	£693	£1,483	£4,609	£1,036	£0
Roy, Mr Frank	Motherwell & Wishaw	£20,967	£0	£18,224	£84,758	£12,125	£1,556	£1,387	£3,085	£846	£0
Ruane, Chris	Vale of Clwyd	£21,634	£0	£20,489	£83,517	£10,472	£1,238	£4,547	£7,417	£0	£0
Ruddock, Joan	Lewisham, Deptford	£0	£2,613	£26,896	£79,155	£1,154	£0	£1,675	£4,434	£180	£0
Ruffley, Mr David	Bury St Edmunds	£16,103	£0	£18,282	£85,477	£3,385	£739	£1,540	£3,639	£955	£0
Russell, Bob	Colchester	£8,898	£0	£20,860	£83,221	£3,632	£876	£1,759	£4,635	£962	£0
Russell, Christine	Chester, City of	£19,702	£0	£17,919	£84,262	£9,176	£276	£869	£2,341	£965	£0
Ryan, Joan	Enfield North	£19,333	£0	£22,817	£80,287	£700	£0	£6,504	£16,338	£0	£0
Salmond, Mr Alex	Banff & Buchan	£21,634	£0	£19,971	£82,463	£19,365	£5,342	£1,607	£6,412	£1,050	£0
Salter, Martin	Reading West	£0	£0	£28,999	£75,672	£5,173	£255	£2,019	£3,404	£148	£0
Sanders, Mr Adrian	Torbay	£18,753	£0	£19,572	£82,926	£10,412	£2,997	£1,284	£5,216	£0	£1,427
Sarwar, Mr Mohammad	Glasgow Central	£20,820	£0	£19,832	£84,041	£17,585	£4,933	£711	£1,388	£0	£0
Scott, Mr Lee	Ilford North	£0	£2,360	£18,205	£84,550	£2,660	£0	£604	£600	£901	£0
Seabeck, Alison	Plymouth, Devonport	£21,634	£0	£24,476	£61,014	£8,679	£395	£569	£1,810	£1,014	£0
Selous, Andrew	South West Bedfordshire	£21,631	£0	£12,426	£86,719	£4,257	£0	£1,386	£6,531	£793	£0
Shapps, Grant	Welwyn Hatfield	£2,134	£0	£19,769	£64,996	£4,756	£0	£675	£2,244	£1,253	£0
Shaw, Jonathan	Chatham & Aylesford	£21,128	£0	£23,692	£80,280	£2,793	£0	£1,193	£3,008	£0	£0
Sheerman, Mr Barry	Huddersfield	£21,634	£0	£24,910	£79,081	£13,294	£3,245	£518	£2,956	£0	£1,345
Shepherd, Mr Richard	Aldridge-Brownhills	£6,968	£0	£15,106	£67,373	£5,606	£338	£720	£2,888	£0	£0
Sheridan, Jim	Paisley & Renfrewshire North	£21,613	£0	£26,500	£74,425	£17,443	£1,003	£252	£375	£1,099	£2,424
Short, Rt Hon Clare	Birmingham, Ladywood	£15,249	£0	£3,925	£89,454	£6,626	£507	£1,260	£2,557	£0	£0
Simmonds, Mark	Boston & Skegness	£21,634	£0	£27,510	£75,595	£8,640	£636	£724	£2,143	£276	£0
Simon, Mr Siôn	Birmingham, Erdington	£21,634	£0	£18,794	£65,874	£11,957	£2,522	£1,076	£3,315	£321	£0
Simpson, Alan	Nottingham South	£21,490	£0	£23,785	£80,075	£7,526	£134	£1,754	£6,731	£0	£9,125
Simpson, David	Upper Bann	£19,526	£0	£25,166	£29,940	£18,134	£165	£736	£1,672	£1,050	£0
Simpson, Mr Keith	Mid Norfolk	£20,116	£0	£19,365	£84,689	£5,778	£0	£667	£3,118	£637	£0
Singh, Mr Marsha	Bradford West	£15,852	£0	£18,909	£85,172	£6,811	£884	£1,189	£3,720	£0	£3,032
Skinner, Mr Dennis	Bolsover	£12,171	£0	£2,127	£46,253	£5,704	£682	£170	£0	£599	£0
Slaughter, Mr Andrew	Ealing, Acton & Shepherd's Bush	£0	£2,360	£16,530	£86,523	£2,391	£62	£1,572	£4,786	£930	£0
Smith, Angela E.	Basildon	£19,025	£0	£19,594	£84,081	£1,114	£202	£2,050	£4,690	£0	£0
Smith, Rt Hon Andrew	Oxford East	£18,164	£0	£21,440	£82,561	£3,592	£111	£1,584	£4,582	£0	£0
Smith, Ms Angela C.	Sheffield, Hillsborough	£21,633	£0	£19,326	£72,667	£6,766	£1,703	£2,676	£12,762	£1,082	£0
Smith, Geraldine	Morecambe & Lunesdale	£21,627	£0	£28,391	£75,647	£10,964	£3,413	£1,068	£3,384	£137	£0
Smith, Rt Hon Jacqui	Redditch	£21,596	£0	£19,853	£83,838	£9,935	£697	£5,788	£16,458	£148	£0
Smith, John	Vale of Glamorgan	£20,862	£0	£26,690	£55,321	£11,061	£0	£566	£1,170	£0	£0
Smith, Sir Robert	West Aberdeenshire & Kincardine	£14,777	£0	£25,142	£78,874	£15,563	£537	£651	£2,279	£1,115	£0
Snelgrove, Anne	South Swindon	£13,743	£0	£27,877	£75,291	£4,760	£722	£1,460	£4,531	£1,022	£685
Soames, Hon Nicholas	Mid Sussex	£18,442	£0	£12,140	£75,516	£1,924	£45	£746	£1,999	£660	£0
Soulsby, Sir Peter	Leicester South	£21,484	£0	£27,791	£54,548	£3,833	£0	£1,908	£6,298	£1,504	£0
Southworth, Helen	Warrington South	£20,319	£0	£19,648	£74,993	£7,083	£598	£436	£1,755	£1,149	£0
Spelman, Mrs Caroline	Meriden	£9,303	£0	£19,537	£82,527	£7,672	£159	£746	£2,672	£0	£0
Spellar, Rt Hon John	Warley	£10,666	£0	£9,686	£74,200	£5,202	£1,210	£834	£3,733	£904	£0
Spicer, Sir Michael	West Worcestershire	£21,634	£0	£12,662	£73,227	£4,336	£43	£699	£1,173	£0	£0
Spink, Dr Bob	Castle Point	£21,320	£0	£19,613	£78,144	£7,533	£121	£676	£3,122	£0	£0
Spring, Mr Richard	West Suffolk	£16,366	£0	£20,753	£58,384	£4,749	£108	£501	£1,150	£0	£0
Stanley, Rt Hon Sir John	Tonbridge & Malling	£20,907	£0	£5,223	£42,646	£1,393	£0	£905	£3,871	£0	£12,682
Starkey, Dr Phyllis	Milton Keynes South West	£13,361	£0	£14,362	£89,699	£5,500	£197	£1,542	£2,679	£793	£0
Steen, Mr Anthony	Totnes	£21,634	£0	£19,516	£84,560	£12,266	£551	£706	£1,327	£877	£0
Stewart, Ian	Eccles	£17,929	£0	£18,968	£84,182	£13,321	£1,466	£790	£2,118	£962	£0
Stoate, Dr Howard	Dartford	£10,314	£0	£23,000	£81,075	£2,382	£0	£2,234	£6,705	£0	£0
Strang, Rt Hon Gavin	Edinburgh East	£9,898	£0	£18,939	£84,226	£12,868	£335	£590	£1,391	£0	£0
Straw, Rt Hon Jack	Blackburn	£17,717	£0	£21,167	£71,207	£3,568	£897	£2,261	£3,697	£0	£597
Streeter, Mr Gary	South West Devon	£21,613	£0	£16,477	£87,449	£8,219	£0	£922	£2,866	£877	£0
Stringer, Graham	Manchester, Blackley	£17,392	£0	£18,866	£66,670	£13,963	£576	£444	£605	£382	£0
Stuart, Mr Graham	Beverley & Holderness	£13,470	£0	£28,294	£69,706	£7,775	£199	£812	£3,338	£1,014	£0
Stuart, Ms Gisela	Birmingham, Edgbaston	£15,733	£0	£20,155	£65,642	£6,128	£192	£1,702	£4,894	£0	£0
Stunell, Andrew	Hazel Grove	£10,079	£0	£19,781	£84,081	£6,536	£289	£632	£2,580	£0	£0
Sutcliffe, Mr Gerry	Bradford South	£13,583	£0	£19,467	£79,240	£12,077	£1,379	£401	£1,756	£254	£3,597
Swayne, Mr Desmond	New Forest West	£16,632	£0	£11,407	£58,953	£2,926	£0	£157	£447	£0	£0
Swinson, Jo	East Dunbartonshire	£18,382	£0	£19,013	£63,016	£9,072	£1,098	£1,131	£3,504	£1,166	£0
Swire, Mr Hugo	East Devon	£21,453	£0	£20,322	£83,754	£8,279	£0	£753	£2,635	£591	£0
Syms, Mr Robert	Poole	£21,634	£0	£19,488	£70,187	£5,365	£0	£146	£1,253	£812	£0
Tami, Mark	Alyn & Deeside	£21,578	£0	£15,200	£84,404	£8,899	£1,601	£615	£1,480	£0	£0
Tapsell, Sir Peter	Louth & Horncastle	£21,634	£0	£9,790	£94,290	£4,923	£0	£533	£1,962	£0	£0
Taylor, David	North West Leicestershire	£21,634	£0	£20,651	£79,899	£9,249	£160	£1,158	£2,974	£1,026	£1,000
Taylor, Ms Dari	Stockton South	£21,634	£0	£16,292	£83,988	£15,529	£2,144	£1,602	£4,824	£98	£0
Taylor, Mr Ian	Esher & Walton	£21,630	£0	£19,760	£84,081	£4,060	£0	£624	£2,513	£351	£17,337
Taylor, Matthew	Truro & St Austell	£21,634	£0	£28,400	£75,077	£12,432	£3,442	£1,394	£5,298	£782	£0
Taylor, Dr Richard	Wyre Forest	£19,319	£0	£5,443	£63,181	£5,874	£26	£473	£1,435	£0	£2,813
Teather, Sarah	Brent East	£0	£2,613	£21,344	£79,812	£1,973	£0	£1,655	£4,309	£1,022	£0
Thomas, Mr Gareth	Harrow West	£17,209	£0	£17,627	£85,025	£854	£0	£691	£1,950	£0	£0
Thornberry, Ms Emily	Islington South & Finsbury	£0	£2,360	£22,427	£81,607	£0	£0	£5,234	£7,935	£1,014	£0
Thurso, John	Caithness, Sutherland & Easter Ross	£18,045	£0	£15,221	£64,934	£22,357	£1,087	£720	£2,293	£560	£0
Timms, Mr Stephen	East Ham	£0	£2,613	£14,370	£89,710	£0	£7	£839	£2,644	£877	£0
Tipping, Paddy	Sherwood	£10,915	£0	£20,000	£70,106	£10,824	£107	£1,409	£4,896	£866	£0
Todd, Mr Mark	South Derbyshire	£21,634	£0	£18,527	£84,867	£5,291	£679	£1,021	£2,266	£0	£0
Touhig, Mr Don	Islwyn	£21,531	£0	£18,702	£85,276	£9,050	£1,757	£903	£2,072	£785	£0
Tredinnick, David	Bosworth	£21,634	£0	£11,907	£74,699	£5,557	£196	£148	£255	£0	£0
Trickett, Jon	Hemsworth	£19,198	£0	£21,698	£82,383	£10,281	£869	£990	£3,006	£0	£1,258
Truswell, Mr Paul	Pudsey	£12,355	£0	£20,000	£84,004	£9,464	£24	£1,411	£4,674	£0	£0
Turner, Mr Andrew	Isle of Wight	£19,997	£0	£15,719	£83,161	£6,139	£778	£1,600	£3,605	£1,209	£0
Turner, Dr Desmond	Brighton, Kemptown	£10,746	£0	£17,912	£85,892	£4,508	£0	£1,125	£3,188	£843	£0
Turner, Mr Neil	Wigan	£21,634	£0	£19,980	£83,775	£10,102	£0	£2,611	£8,071	£0	£0
Twigg, Derek	Halton	£18,202	£0	£9,624	£65,578	£12,025	£274	£353	£2,265	£14	£0
Tyrie, Mr Andrew	Chichester	£21,634	£0	£7,913	£96,168	£4,698	£48	£1,255	£1,454	£0	£0
Ussher, Kitty	Burnley	£17,903	£0	£28,219	£58,297	£4,299	£256	£3,651	£8,481	£1,057	£0
Vaizey, Mr Edward	Wantage	£14,103	£0	£21,193	£82,887	£7,603	£307	£228	£993	£1,095	£0
Vara, Mr Shailesh	North West Cambridgeshire	£21,069	£0	£18,792	£58,320	£5,056	£0	£829	£3,270	£878	£0
Vaz, Keith	Leicester East	£21,271	£0	£19,451	£84,624	£7,756	£483	£1,877	£5,280	£1,721	£0
Viggers, Peter	Gosport	£19,927	£0	£15,857	£69,176	£5,251	£0	£219	£0	£69	£0
Villiers, Mrs Theresa	Chipping Barnet	£0	£2,360	£18,894	£79,891	£2,834	£0	£2,220	£4,518	£1,290	£0
Vis, Dr Rudi	Finchley & Golders Green	£0	£2,613	£19,868	£82,673	£2,616	£0	£3,496	£8,878	£0	£0
Walker, Mr Charles	Broxbourne	£21,430	£0	£24,442	£73,153	£1,998	£0	£772	£2,309	£1,082	£0
Wallace, Mr Ben	Lancaster & Wyre	£21,633	£0	£24,624	£66,066	£12,679	£482	£1,074	£3,918	£1,166	£0
Walley, Joan	Stoke-on-Trent North	£16,961	£0	£19,672	£79,264	£9,483	£1,246	£822	£2,579	£0	£0
Waltho, Lynda	Stourbridge	£21,525	£0	£22,427	£58,050	£7,715	£776	£3,440	£12,456	£1,233	£0
Walter, Mr Robert	North Dorset	£19,871	£0	£18,091	£72,152	£8,116	£326	£1,107	£2,764	£1,029	£0
Ward, Claire	Watford	£21,634	£0	£15,893	£83,188	£1,377	£47	£1,550	£5,361	£944	£0
Wareing, Mr Robert N.	Liverpool, West Derby	£19,416	£0	£19,962	£83,818	£9,296	£837	£695	£2,818	£0	£0
Waterson, Mr Nigel	Eastbourne	£21,634	£0	£21,722	£74,724	£5,132	£0	£818	£1,592	£1,291	£0
Watkinson, Angela	Upminster	£17,040	£0	£18,147	£81,447	£3,682	£0	£675	£2,199	£497	£0
Watson, Mr Tom	West Bromwich East	£19,029	£0	£22,259	£78,203	£6,991	£0	£3,556	£7,108	£0	£8,852
Watts, Mr Dave	St Helens North	£14,180	£0	£13,814	£58,044	£11,871	£0	£463	£1,479	£0	£0
Webb, Prof Steve	Northavon	£12,644	£0	£22,133	£81,947	£9,384	£138	£1,073	£3,908	£933	£585
Weir, Mr Mike	Angus	£18,448	£0	£25,604	£70,146	£12,204	£1,489	£257	£1,100	£1,064	£0
Whitehead, Dr Alan	Southampton, Test	£11,916	£0	£19,514	£72,791	£3,880	£122	£1,006	£2,129	£333	£0
Whittingdale, Mr John	Maldon & East Chelmsford	£16,843	£0	£13,898	£66,437	£8,776	£94	£684	£1,822	£0	£0
Wicks, Malcolm	Croydon North	£138	£0	£16,875	£81,209	£64	£17	£1,440	£3,597	£937	£0
Widdecombe, Rt Hon Ann	Maidstone & The Weald	£2,593	£0	£17,938	£82,561	£2,270	£181	£1,412	£4,608	£793	£0
Wiggin, Bill	Leominster	£21,634	£0	£19,519	£83,573	£6,429	£0	£1,230	£3,079	£0	£0
Williams, Rt Hon Alan	Swansea West	£6,151	£0	£10,566	£63,687	£4,956	£0	£617	£1,451	£397	£0
Williams, Mrs Betty	Conwy	£10,947	£0	£9,521	£83,502	£12,852	£0	£505	£4,215	£309	£0
Willetts, Mr David	Havant	£21,634	£0	£19,164	£82,603	£3,739	£29	£1,160	£4,704	£0	£0
Williams, Hywel	Caernarfon	£21,634	£0	£19,103	£72,521	£12,925	£2,799	£675	£640	£0	£0
Willott, Jenny	Cardiff Central	£21,634	£0	£27,934	£57,606	£5,432	£114	£1,092	£4,319	£1,233	£0
Williams, Mark	Ceredigion	£17,531	£0	£19,388	£58,039	£6,834	£484	£1,070	£3,267	£1,233	£0
Wills, Mr Michael	North Swindon	£10,661	£0	£14,048	£89,902	£3,065	£76	£2,795	£6,919	£776	£0
Willis, Mr Phil	Harrogate & Knaresborough	£18,527	£0	£19,987	£80,093	£16,574	£1,065	£1,246	£4,682	£0	£0
Williams, Mr Roger	Brecon & Radnorshire	£19,885	£0	£19,752	£81,107	£8,944	£92	£174	£1,055	£723	£2,032
Williams, Stephen	Bristol West	£17,801	£0	£19,587	£65,089	£4,208	£198	£1,492	£4,490	£1,082	£0
Wilshire, Mr David	Spelthorne	£21,634	£0	£19,476	£78,955	£4,078	£240	£5,993	£15,161	£271	£0
Wilson, Mr Rob	Reading East	£0	£0	£23,896	£78,225	£8,211	£0	£1,093	£3,078	£1,014	£0
Wilson, Sammy	East Antrim	£21,483	£0	£17,971	£49,385	£15,943	£3,173	£1,388	£6,623	£1,233	£0
Winnick, Mr David	Walsall North	£8,577	£0	£5,711	£58,100	£5,538	£0	£412	£1,345	£767	£0
Winterton, Ann	Congleton	£17,765	£0	£17,871	£59,606	£4,994	£0	£656	£1,662	£645	£0
Winterton, Sir Nicholas	Macclesfield	£13,470	£0	£9,458	£52,865	£6,581	£259	£733	£3,387	£1,762	£0
Winterton, Ms Rosie	Doncaster Central	£21,634	£0	£18,017	£74,345	£6,962	£199	£2,122	£6,714	£835	£0
Wishart, Pete	Perth & North Perthshire	£18,018	£0	£21,238	£63,857	£19,480	£3,693	£1,289	£4,228	£1,022	£0
Wood, Mike	Batley & Spen	£14,533	£0	£13,605	£84,458	£5,373	£1,050	£1,191	£5,435	£18	£0
Blackman-Woods, Dr Roberta	Durham, City of	£21,171	£0	£19,980	£62,363	£12,050	£1,137	£2,233	£5,716	£1,089	£0
Woodward, Mr Shaun	St Helens South	£21,634	£0	£17,496	£81,607	£5,732	£1,624	£596	£1,980	£648	£0
Woolas, Mr Phil	Oldham East & Saddleworth	£20,766	£0	£27,021	£76,751	£20,042	£0	£810	£2,461	£0	£0
Wright, Dr Tony	Cannock Chase	£15,763	£0	£14,689	£73,033	£8,178	£0	£629	£2,699	£0	£0
Wright, Mr Anthony	Great Yarmouth	£21,631	£0	£23,179	£80,630	£5,384	£1,052	£473	£1,075	£0	£0
Wright, David	Telford	£17,773	£0	£18,967	£66,395	£4,504	£200	£562	£1,960	£287	£0
Wright, Mr Iain	Hartlepool	£20,493	£0	£18,059	£68,325	£12,726	£0	£1,745	£2,606	£889	£0
Wright, Jeremy	Rugby & Kenilworth	£19,336	£0	£25,081	£73,325	£5,472	£327	£867	£1,718	£1,082	£0
Wyatt, Derek	Sittingbourne & Sheppey	£21,634	£0	£22,623	£78,458	£5,398	£0	£910	£2,199	£188	£0
Yeo, Mr Tim	South Suffolk	£21,634	£0	£16,807	£87,273	£5,736	£127	£959	£2,324	£944	£0
Young, Rt Hon Sir George	North West Hampshire	£20,442	£0	£10,386	£82,922	£4,768	£143	£727	£3,824	£103	£0
Younger-Ross, Richard	Teignbridge	£18,638	£0	£22,710	£81,371	£7,578	£1,132	£940	£2,258	£944	£0
