# Members' Allowance Expenditure April 2006 - March 2007
# Member, Cost of staying away from main home, London supplement
# Office running costs, Staffing costs, Members' travel allowance:
# (Car, 3rd party vehicle mileage & rental, Rail, Air, Other travel, European)
# Members' staff travel, Centrally purchased stationery,
# Stationery: associated postage costs, Central IT provision, Staff cover &
# other costs

McAvoy, Rt Hon Thomas	£22,110	£0	£20,434	£87,276	£4,000	£0	£2,220	£9,369	£0	£0	£298	£63	£0	£0	£0
McCafferty, Chris	£22,077	£0	£22,123	£85,533	£5,630	£0	£2,550	£267	£0	£0	£1,213	£1,307	£3,105	£877	£663
McCartney, Rt Hon Ian	£21,675	£0	£17,161	£90,332	£0	£0	£8,214	£149	£0	£0	£1,216	£618	£1,612	£906	£0
McCarthy, Kerry	£21,760	£0	£24,325	£90,611	£2,825	£0	£3,238	£0	£0	£0	£559	£2,450	£8,479	£1,240	£0
McCabe, Stephen	£12,092	£0	£27,961	£74,327	£1,532	£0	£6,213	£0	£0	£0	£1,263	£4,063	£11,530	£1,371	£0
McCarthy-Fry, Sarah	£21,769	£0	£19,225	£83,661	£1,260	£0	£4,536	£87	£0	£0	£252	£1,845	£5,593	£930	£0
McCrea, Rev Dr William	£21,934	£0	£22,173	£63,353	£0	£0	£2,043	£14,282	£0	£0	£0	£601	£2,288	£930	£0
McDonnell, Dr Alasdair	£22,110	£0	£18,771	£88,944	£1,871	£0	£1,158	£7,942	£0	£0	£2,114	£552	£1,177	£1,089	£0
McDonnell, John	£0	£2,712	£20,407	£87,309	£2,770	£0	£365	£115	£0	£0	£0	£2,178	£7,022	£1,043	£0
McDonagh, Siobhain	£0	£2,712	£19,833	£87,877	£2,503	£0	£0	£0	£0	£0	£0	£13,900	£35,207	£1,194	£0
McFall, Rt Hon John	£22,043	£0	£18,469	£89,583	£6,037	£0	£1,602	£10,300	£0	£0	£164	£926	£1,903	£825	£0
McFadden, Mr Pat	£22,110	£0	£25,449	£73,858	£3,064	£0	£4,201	£0	£0	£0	£304	£1,999	£4,767	£1,082	£0
McGovern, Mr Jim	£22,110	£0	£23,764	£83,203	£1,680	£0	£2,969	£11,375	£0	£0	£0	£712	£2,119	£1,166	£0
McGrady, Mr Eddie	£11,709	£0	£24,936	£82,492	£5,350	£0	£879	£8,123	£0	£0	£0	£760	£1,760	£1,209	£2,241
McGuire, Mrs Anne	£21,177	£0	£24,498	£79,335	£2,813	£0	£565	£8,933	£0	£0	£1,288	£1,401	£4,812	£1,883	£0
McGuinness, Mr Martin	£21,057	£0	£20,447	£87,090	£4,287	£0	£1,615	£3,954	£0	£0	£2,420	£0	£0	£920	£0
McIntosh, Miss Anne	£17,093	£0	£13,044	£75,855	£5,766	£1,473	£2,264	£2,201	£5	£0	£528	£781	£1,720	£956	£0
McIsaac, Shona	£18,729	£0	£14,663	£91,498	£5,359	£0	£0	£0	£0	£0	£912	£1,850	£5,169	£989	£0
McKechin, Ann	£12,033	£0	£20,492	£77,313	£1,874	£0	£1,645	£9,353	£0	£0	£1,700	£1,205	£4,630	£1,106	£0
McKenna, Rosemary	£22,110	£0	£28,364	£79,351	£5,040	£20	£1,421	£7,553	£0	£0	£3,301	£1,265	£4,125	£1,058	£0
McLoughlin, Rt Hon Patrick	£21,869	£0	£19,593	£82,019	£4,288	£0	£6,127	£0	£0	£716	£307	£735	£2,224	£1,142	£9,642
McNulty, Mr Tony	£12,400	£0	£20,888	£86,641	£0	£0	£0	£0	£0	£0	£0	£379	£899	£777	£0
Meacher, Rt Hon Michael	£11,116	£0	£20,030	£87,685	£0	£0	£10,873	£0	£0	£0	£71	£993	£3,945	£1,093	£0
Meale, Mr Alan	£22,110	£0	£19,007	£87,306	£7,940	£0	£7,601	£0	£928	£572	£1,325	£506	£2,308	£735	£0
Mercer, Patrick	£22,110	£0	£12,348	£95,064	£5,373	£0	£5,431	£0	£0	£0	£157	£605	£2,536	£1,043	£0
Merron, Gillian	£21,258	£0	£20,945	£86,770	£2,078	£0	£5,625	£0	£0	£0	£929	£1,732	£4,628	£949	£0
Michael, Rt Hon Alun	£22,030	£0	£19,559	£84,621	£5,528	£0	£992	£0	£0	£0	£1,500	£667	£1,182	£1,685	£0
Milburn, Rt Hon Alan	£22,110	£0	£27,968	£83,700	£1,392	£0	£15,785	£2,441	£0	£0	£2,749	£1,243	£2,558	£942	£0
Miliband, Rt Hon David	£16,728	£0	£18,781	£81,294	£0	£0	£3,182	£175	£0	£0	£773	£855	£2,138	£1,041	£1,148
Miller, Andrew	£17,727	£0	£20,129	£87,089	£2,435	£0	£12,579	£410	£0	£1,186	£909	£857	£2,125	£1,175	£0
Miliband, Rt Hon Edward	£7,795	£0	£19,805	£87,082	£909	£0	£6,550	£0	£0	£0	£2,189	£1,264	£4,197	£1,233	£0
Miller, Mrs Maria	£22,080	£0	£18,025	£85,347	£3,772	£0	£917	£0	£0	£1,329	£204	£1,229	£3,227	£1,188	£0
Milton, Anne	£11,493	£0	£17,662	£87,107	£2,941	£0	£1,757	£328	£0	£0	£0	£1,681	£6,371	£1,014	£0
Mitchell, Mr Austin	£22,090	£0	£13,987	£89,119	£7,463	£0	£4,641	£0	£0	£0	£1,109	£1,055	£1,765	£1,058	£0
Mitchell, Mr Andrew	£22,082	£0	£21,491	£85,496	£4,959	£0	£1,467	£224	£0	£797	£997	£1,146	£4,317	£989	£0
Moffatt, Laura	£21,823	£0	£18,178	£89,486	£1,919	£0	£1,408	£0	£0	£0	£70	£3,388	£8,445	£1,129	£0
Mole, Chris	£15,227	£0	£16,062	£91,201	£0	£0	£3,151	£0	£0	£0	£176	£2,480	£13,600	£1,106	£0
Moon, Mrs Madeleine	£22,110	£0	£21,104	£81,902	£2,078	£0	£6,260	£0	£0	£0	£1,120	£1,483	£4,530	£930	£0
Moore, Mr Michael	£21,676	£0	£17,638	£89,916	£2,786	£0	£2,105	£9,090	£0	£1,231	£884	£1,143	£4,065	£761	£0
Moran, Margaret	£22,109	£0	£19,986	£87,240	£6,207	£0	£0	£0	£0	£1,301	£0	£4,020	£11,820	£1,283	£2,686
Morden, Jessica	£18,357	£0	£28,841	£77,988	£2,139	£0	£3,015	£0	£0	£0	£728	£397	£1,045	£1,082	£0
Morgan, Julie	£8,502	£0	£18,234	£89,466	£1,773	£0	£7,101	£0	£0	£0	£1,518	£1,125	£3,308	£1,100	£0
Morley, Mr Elliot	£22,110	£0	£21,958	£76,241	£2,368	£0	£9,897	£0	£0	£341	£430	£589	£1,424	£1,120	£0
Moss, Mr Malcolm	£22,110	£0	£18,722	£86,537	£4,995	£392	£1,656	£0	£0	£0	£175	£738	£1,754	£904	£0
Mountford, Kali	£22,110	£0	£21,806	£86,409	£6,995	£0	£9,157	£0	£0	£0	£1,324	£1,155	£3,020	£1,058	£0
Mudie, Mr George	£14,601	£0	£17,355	£90,361	£5,432	£0	£4,810	£496	£0	£0	£2,221	£1,256	£3,390	£1,008	£0
Mulholland, Greg	£20,828	£0	£28,903	£83,244	£2,132	£4	£6,580	£327	£2	£0	£910	£1,761	£5,874	£1,082	£0
Mullin, Mr Chris	£13,591	£0	£11,807	£81,341	£522	£0	£4,919	£192	£0	£0	£0	£540	£1,507	£937	£0
Mundell, David	£22,079	£0	£27,503	£84,185	£6,136	£0	£5,664	£9,312	£3	£566	£726	£2,185	£7,309	£930	£0
Munn, Meg	£22,110	£0	£19,878	£83,544	£2,580	£0	£6,462	£0	£0	£841	£1,034	£3,326	£14,882	£973	£832
Murphy, Conor	£18,000	£0	£20,416	£87,263	£2,871	£0	£415	£1,266	£0	£0	£0	£53	£342	£1,295	£0
Murphy, Mr Denis	£22,068	£0	£20,416	£87,264	£5,385	£0	£6,193	£538	£0	£0	£2,649	£309	£402	£796	£0
Murphy, Mr Jim	£22,099	£0	£29,140	£77,661	£2,218	£0	£1,338	£11,469	£0	£0	£0	£784	£1,203	£1,209	£0
Murphy, Rt Hon Paul	£18,421	£0	£17,629	£84,808	£4,110	£0	£2,268	£0	£0	£0	£584	£216	£569	£1,139	£0
Murrison, Dr Andrew	£22,110	£0	£19,301	£81,915	£3,055	£0	£3,605	£0	£0	£0	£74	£1,452	£2,495	£973	£0
Naysmith, Dr Doug	£20,902	£0	£16,830	£92,330	£2,403	£0	£6,583	£0	£0	£0	£697	£893	£1,812	£965	£0
Neill, Bob	£22,110	£0	£20,431	£54,797	£2,638	£0	£130	£0	£0	£0	£0	£579	£1,314	£156	£0
Newmark, Mr Brooks	£22,110	£0	£18,333	£97,047	£1,265	£0	£0	£0	£0	£0	£80	£282	£1,474	£1,082	£0
Norris, Dan	£22,110	£0	£20,435	£87,276	£4,685	£0	£3,849	£0	£0	£0	£1,248	£4,271	£16,287	£1,190	£11,382
Oaten, Mr Mark	£22,110	£0	£20,429	£87,276	£3,771	£0	£1,587	£0	£0	£1,661	£0	£889	£2,587	£1,125	£0
O'Brien, Mr Mike	£10,958	£0	£23,708	£86,108	£1,614	£0	£6,296	£0	£0	£0	£0	£1,294	£4,686	£1,090	£0
O'Brien, Mr Stephen	£22,110	£0	£24,250	£83,456	£10,564	£0	£2,889	£329	£0	£843	£0	£546	£2,545	£1,299	£0
O'Hara, Mr Edward	£21,906	£0	£16,611	£90,996	£6,284	£0	£5,873	£0	£0	£0	£797	£551	£1,223	£0	£0
Olner, Mr Bill	£21,580	£0	£16,031	£79,379	£2,085	£0	£6,832	£0	£0	£327	£1,002	£287	£1,016	£965	£0
Opik, Lembit	£16,237	£0	£26,148	£81,568	£5,911	£0	£0	£451	£0	£584	£196	£562	£1,517	£1,142	£0
Osborne, Mr George	£22,026	£0	£18,359	£89,049	£2,142	£0	£6,188	£1,150	£0	£0	£874	£1,244	£4,011	£1,115	£0
Osborne, Sandra	£20,324	£0	£22,743	£62,964	£5,364	£0	£1,338	£9,032	£0	£0	£0	£304	£640	£1,022	£0
Ottaway, Richard	£21,000	£0	£19,040	£85,719	£2,675	£0	£0	£0	£0	£495	£0	£896	£2,523	£1,082	£0
Owen, Albert	£21,285	£0	£17,731	£66,972	£1,171	£0	£11,972	£127	£0	£0	£662	£410	£1,528	£1,006	£0
Paice, Mr James	£20,202	£0	£18,402	£87,589	£6,162	£0	£2,098	£466	£0	£796	£254	£658	£1,610	£954	£0
Paisley, Rt Hon Ian	£19,247	£0	£11,419	£90,973	£0	£0	£0	£10,864	£0	£0	£2,491	£174	£1,330	£0	£0
Palmer, Dr Nick	£22,110	£0	£20,932	£85,145	£1,953	£0	£4,303	£0	£0	£0	£347	£966	£4,297	£1,065	£3,672
Paterson, Mr Owen	£22,076	£0	£20,547	£87,168	£6,488	£20	£1,637	£0	£0	£3,199	£0	£852	£3,045	£1,073	£0
Pearson, Ian	£22,033	£0	£20,966	£81,384	£4,949	£0	£348	£0	£0	£0	£0	£69	£499	£1,242	£2,712
Pelling, Mr Andrew	£0	£2,712	£16,370	£87,844	£612	£0	£0	£0	£0	£0	£0	£1,029	£2,590	£1,058	£0
Penning, Mike	£22,110	£0	£23,143	£80,417	£6,584	£0	£529	£374	£0	£0	£0	£1,589	£4,714	£1,082	£1,695
Penrose, John	£21,679	£0	£22,348	£86,122	£1,548	£0	£2,473	£0	£12	£0	£16	£340	£1,480	£1,177	£0
Moffat, Anne	£19,038	£0	£20,724	£80,003	£2,240	£0	£1,816	£7,137	£0	£1,138	£1,034	£291	£1,728	£1,334	£0
Pickles, Mr Eric	£16,197	£0	£13,118	£91,962	£2,659	£0	£80	£0	£0	£0	£0	£560	£1,963	£957	£0
Plaskitt, Mr James	£22,099	£0	£20,423	£87,293	£4,521	£0	£0	£0	£0	£0	£119	£2,804	£7,218	£1,180	£0
Pope, Mr Greg	£22,110	£0	£23,447	£84,201	£5,021	£0	£6,359	£3,439	£0	£0	£821	£574	£1,645	£1,183	£0
Pound, Stephen	£221	£0	£8,923	£98,793	£4,718	£0	£0	£754	£0	£132	£0	£1,160	£3,245	£1,006	£0
Prentice, Bridget	£0	£2,712	£30,723	£76,735	£81	£651	£0	£0	£0	£0	£0	£653	£2,352	£1,090	£0
Prentice, Mr Gordon	£21,806	£0	£19,090	£77,809	£4,185	£0	£4,363	£2,711	£0	£0	£0	£483	£1,620	£685	£0
Prescott, Rt Hon John	£16,728	£0	£11,394	£85,315	£0	£0	£6,600	£0	£0	£0	£1,554	£602	£1,512	£991	£0
Price, Adam	£22,110	£0	£22,570	£87,150	£5,611	£0	£4,930	£0	£0	£0	£1,001	£272	£1,048	£1,237	£0
Primarolo, Rt Hon Dawn	£22,110	£0	£21,543	£88,173	£1,110	£0	£4,510	£0	£0	£0	£128	£791	£1,778	£989	£1,902
Prisk, Mr Mark	£16,441	£0	£20,416	£84,034	£2,668	£0	£979	£0	£0	£576	£105	£710	£1,190	£893	£364
Pritchard, Mark	£21,499	£0	£25,416	£82,275	£2,908	£0	£8,273	£0	£0	£1,651	£79	£1,997	£6,537	£1,089	£0
Prosser, Gwyn	£17,713	£0	£24,435	£72,711	£4,098	£0	£422	£0	£0	£0	£71	£832	£1,516	£1,105	£0
Pugh, Dr John	£21,335	£0	£19,531	£73,838	£778	£0	£2,389	£0	£0	£0	£510	£684	£1,735	£1,115	£0
Purchase, Mr Ken	£13,610	£0	£20,416	£84,552	£5,403	£0	£102	£0	£0	£0	£0	£339	£955	£1,125	£0
Purnell, Rt Hon James	£21,943	£0	£21,658	£86,037	£699	£320	£5,585	£3,009	£0	£743	£1,073	£1,773	£4,251	£973	£0
Rammell, Bill	£14,213	£0	£24,504	£83,095	£1,200	£0	£548	£0	£0	£0	£0	£7,155	£8,744	£1,097	£0
Randall, Mr John	£0	£2,712	£17,447	£65,012	£3,184	£0	£0	£0	£0	£0	£0	£673	£3,275	£935	£0
Raynsford, Rt Hon Nick	£0	£2,712	£21,011	£86,421	£0	£0	£0	£0	£0	£0	£0	£472	£1,210	£1,194	£0
Redwood, Rt Hon John	£21,301	£0	£18,659	£59,111	£3,951	£0	£16	£0	£0	£0	£82	£396	£1,343	£1,069	£0
Reed, Mr Andy	£22,110	£0	£20,061	£87,389	£5,436	£0	£132	£0	£0	£0	£110	£1,245	£5,088	£973	£0
Reed, Mr Jamie	£22,110	£0	£27,604	£87,556	£3,690	£0	£8,383	£4,767	£888	£0	£1,226	£511	£1,416	£937	£0
Reid, Mr Alan	£15,860	£0	£30,104	£69,071	£3,633	£0	£1,049	£9,195	£632	£0	£218	£577	£1,610	£1,100	£0
Reid, Rt Hon John	£20,596	£0	£28,189	£76,873	£0	£0	£591	£3,063	£0	£0	£437	£540	£2,053	£1,271	£0
Rennie, Willie	£21,128	£0	£28,983	£76,746	£3,951	£26	£5,292	£5,819	£73	£0	£81	£1,131	£3,362	£1,093	£0
Rifkind, Rt Hon Sir Malcolm	£0	£2,712	£11,813	£89,146	£1,322	£6	£318	£3,178	£0	£0	£0	£742	£1,987	£898	£0
Riordan, Mrs Linda	£22,110	£0	£18,536	£86,924	£1,055	£1,547	£9,645	£0	£0	£1,285	£1,707	£1,057	£2,565	£1,182	£0
Robathan, Mr Andrew	£22,110	£0	£9,700	£66,967	£3,613	£0	£2,511	£0	£0	£0	£0	£352	£325	£1,035	£0
Robertson, Angus	£21,970	£0	£20,307	£87,393	£6,364	£0	£6,675	£7,607	£0	£1,662	£4,119	£343	£569	£1,142	£0
Robertson, Hugh	£22,110	£0	£20,182	£61,483	£4,725	£0	£837	£197	£0	£0	£68	£677	£2,338	£980	£0
Robertson, John	£22,102	£0	£23,689	£77,390	£5,954	£0	£1,646	£10,435	£0	£0	£680	£1,412	£3,226	£1,065	£0
Robertson, Mr Laurence	£22,110	£0	£29,140	£78,576	£12,178	£0	£398	£1,433	£0	£297	£1,382	£483	£2,165	£1,026	£0
Robinson, Mr Geoffrey	£0	£0	£7,002	£81,466	£4,380	£0	£5,261	£0	£0	£0	£687	£544	£2,419	£698	£0
Robinson, Mrs Iris	£20,386	£0	£20,112	£76,370	£1,660	£0	£1,135	£13,077	£0	£0	£186	£333	£1,153	£180	£0
Robinson, Mr Peter	£19,558	£0	£8,951	£95,726	£524	£0	£1,366	£14,157	£118	£0	£1,436	£394	£526	£1,100	£0
Rogerson, Mr Dan	£21,648	£0	£22,463	£93,918	£4,696	£0	£6,029	£217	£0	£0	£1,167	£1,680	£7,692	£930	£0
Rooney, Mr Terry	£12,538	£0	£22,770	£73,005	£6,015	£0	£5,839	£280	£0	£0	£1,040	£1,050	£2,405	£1,058	£0
Rosindell, Andrew	£22,110	£0	£22,562	£85,153	£3,085	£0	£231	£0	£0	£3,487	£0	£5,128	£8,896	£1,166	£2,083
Rowen, Paul	£22,110	£0	£28,850	£79,722	£5,601	£0	£4,641	£741	£0	£0	£230	£1,947	£8,378	£1,118	£0
Roy, Mr Frank	£21,627	£0	£20,840	£86,388	£5,679	£0	£743	£9,444	£0	£0	£2,937	£924	£3,457	£958	£0
Ruane, Chris	£21,966	£0	£19,935	£87,694	£5,480	£0	£2,145	£134	£0	£0	£125	£2,881	£6,767	£1,209	£0
Ruddock, Joan	£0	£2,712	£27,072	£80,621	£1,363	£0	£86	£0	£0	£349	£0	£1,198	£4,035	£989	£0
Ruffley, Mr David	£17,021	£0	£21,067	£86,524	£3,211	£0	£223	£0	£0	£485	£470	£1,631	£4,831	£1,500	£0
Russell, Bob	£11,555	£0	£20,439	£87,276	£2,089	£0	£3,199	£0	£0	£200	£820	£2,195	£7,270	£1,142	£0
Russell, Christine	£19,325	£0	£21,478	£86,237	£4,105	£0	£5,516	£0	£0	£0	£809	£1,020	£3,220	£1,075	£0
Ryan, Joan	£21,971	£0	£24,803	£82,516	£220	£0	£0	£0	£0	£0	£0	£6,600	£17,603	£910	£19,068
Salmond, Mr Alex	£21,883	£0	£22,832	£84,481	£5,627	£152	£1,418	£14,441	£0	£1,219	£3,821	£2,063	£7,647	£1,230	£0
Salter, Martin	£0	£0	£23,546	£85,070	£1,400	£0	£5,557	£0	£0	£0	£66	£1,616	£7,293	£967	£0
Sanders, Mr Adrian	£20,099	£0	£22,940	£84,776	£3,471	£0	£6,646	£0	£119	£0	£1,669	£1,345	£6,429	£982	£0
Sarwar, Mr Mohammad	£22,110	£0	£20,457	£86,834	£0	£0	£5,324	£17,295	£233	£0	£4,500	£444	£920	£1,224	£0
Scott, Mr Lee	£0	£2,712	£14,469	£94,855	£3,240	£0	£776	£0	£0	£0	£71	£610	£2,255	£901	£0
Seabeck, Alison	£22,110	£0	£20,846	£86,811	£406	£0	£8,541	£0	£1,023	£0	£509	£913	£3,217	£1,014	£0
Selous, Andrew	£22,108	£0	£16,337	£82,859	£2,285	£0	£2,370	£0	£888	£525	£0	£1,287	£7,830	£1,166	£0
Shapps, Grant	£3,244	£0	£23,702	£78,908	£2,052	£0	£22	£0	£4,838	£0	£0	£407	£2,727	£1,068	£0
Shaw, Jonathan	£22,110	£0	£28,304	£79,328	£1,920	£0	£869	£0	£0	£0	£13	£1,498	£3,123	£1,276	£0
Sheerman, Mr Barry	£22,110	£0	£20,409	£87,306	£8,802	£0	£1,758	£0	£0	£0	£470	£437	£1,771	£1,118	£0
Shepherd, Mr Richard	£17,529	£0	£20,224	£60,830	£5,491	£0	£120	£0	£0	£0	£113	£138	£65	£783	£0
Sheridan, Jim	£22,110	£0	£24,429	£86,585	£2,838	£0	£2,416	£8,784	£0	£1,201	£0	£476	£1,460	£973	£0
Short, Rt Hon Clare	£17,780	£0	£3,451	£97,799	£4,177	£0	£5,837	£26	£0	£0	£44	£1,137	£3,284	£873	£0
Simmonds, Mark	£22,110	£0	£23,213	£81,602	£5,113	£0	£2,947	£0	£0	£0	£592	£798	£1,893	£1,396	£0
Simon, Mr Sion	£22,075	£0	£25,371	£79,737	£0	£0	£14,176	£0	£0	£1,442	£0	£515	£1,170	£958	£0
Simpson, Alan	£22,110	£0	£21,947	£85,767	£3,828	£0	£4,764	£0	£0	£701	£1,268	£1,540	£5,990	£935	£0
Simpson, David	£21,115	£0	£15,877	£64,111	£840	£0	£2,096	£13,343	£0	£0	£0	£266	£1,859	£1,050	£0
Simpson, Mr Keith	£20,443	£0	£20,603	£76,187	£6,668	£0	£294	£159	£0	£760	£0	£742	£861	£1,246	£13,271
Singh, Mr Marsha	£22,100	£0	£19,942	£86,512	£0	£0	£5,985	£3,855	£0	£0	£276	£851	£2,566	£1,208	£0
Skinner, Mr Dennis	£10,565	£0	£2,839	£46,366	£5,669	£0	£0	£0	£0	£0	£569	£358	£400	£1,125	£0
Slaughter, Mr Andrew	£0	£2,712	£19,731	£89,407	£1,559	£0	£0	£0	£1,040	£0	£0	£3,321	£10,207	£930	£0
Smith, Angela E.	£16,336	£0	£20,248	£87,046	£2,059	£0	£0	£0	£0	£0	£202	£2,079	£5,978	£1,090	£0
Smith, Rt Hon Andrew	£21,657	£0	£24,328	£83,308	£3,916	£0	£0	£0	£0	£0	£160	£2,883	£8,606	£1,267	£0
Smith, Ms Angela C.	£22,110	£0	£20,178	£84,662	£2,240	£0	£6,266	£0	£0	£0	£1,357	£2,397	£10,077	£1,262	£0
Smith, Geraldine	£22,034	£0	£29,140	£76,909	£2,104	£0	£12,419	£0	£0	£0	£1,654	£1,058	£2,588	£943	£0
Smith, Rt Hon Jacqui	£22,110	£0	£16,112	£85,611	£2,234	£0	£7,954	£0	£0	£0	£598	£4,332	£13,222	£510	£0
Smith, John	£22,110	£0	£20,661	£58,917	£6,724	£0	£3,292	£0	£0	£0	£0	£1,468	£4,510	£814	£0
Smith, Sir Robert	£16,166	£0	£22,234	£85,009	£4,086	£0	£958	£13,124	£0	£0	£296	£1,091	£3,197	£1,227	£0
Snelgrove, Anne	£10,265	£0	£21,526	£86,188	£3,012	£0	£3,541	£0	£0	£0	£627	£4,023	£10,085	£1,022	£4,041
Soames, Hon Nicholas	£20,491	£0	£20,337	£87,217	£1,895	£0	£144	£0	£0	£0	£0	£567	£2,097	£1,246	£0
Soulsby, Sir Peter	£22,090	£0	£28,117	£85,795	£749	£0	£4,465	£0	£0	£0	£28	£746	£2,767	£930	£0
Southworth, Helen	£21,839	£0	£20,871	£77,123	£3,914	£0	£4,243	£150	£0	£0	£380	£785	£2,528	£594	£0
Spelman, Mrs Caroline	£10,382	£0	£20,771	£86,628	£2,616	£0	£5,697	£622	£0	£0	£808	£651	£3,531	£1,149	£0
Spellar, Rt Hon John	£10,764	£0	£11,093	£76,315	£4,846	£0	£419	£0	£0	£0	£605	£637	£3,185	£1,149	£0
Spicer, Sir Michael	£22,110	£0	£22,752	£57,031	£2,958	£0	£2,689	£0	£0	£0	£0	£702	£1,777	£911	£0
Spink, Dr Bob	£21,817	£0	£19,789	£90,756	£6,732	£40	£8	£0	£0	£2,567	£48	£2,057	£8,118	£1,006	£0
Spring, Mr Richard	£22,110	£0	£29,140	£65,367	£4,987	£0	£170	£0	£0	£0	£0	£1,074	£2,432	£1,242	£0
Stanley, Rt Hon Sir John	£21,587	£0	£5,760	£61,894	£1,164	£0	£364	£0	£0	£0	£0	£1,500	£1,345	£1,242	£0
Starkey, Dr Phyllis	£16,950	£0	£15,490	£92,226	£2,578	£0	£3,120	£0	£0	£0	£277	£2,457	£5,559	£1,304	£1,580
Steen, Mr Anthony	£22,110	£0	£20,361	£86,482	£6,383	£26	£3,416	£0	£0	£3,290	£904	£1,009	£2,436	£1,058	£1,410
Stewart, Ian	£20,000	£0	£18,167	£87,945	£2,943	£0	£10,516	£315	£0	£0	£1,003	£914	£1,277	£1,142	£0
Stoate, Dr Howard	£9,374	£0	£19,877	£87,837	£2,272	£0	£1,757	£0	£0	£0	£0	£1,556	£4,445	£1,065	£4,879
Strang, Rt Hon Gavin	£11,712	£0	£14,876	£92,840	£1,633	£0	£6,186	£8,327	£0	£0	£0	£375	£657	£1,163	£0
Straw, Rt Hon Jack	£15,925	£0	£27,238	£67,235	£0	£0	£3,730	£727	£0	£0	£1,394	£2,209	£2,944	£1,118	£0
Streeter, Mr Gary	£22,110	£0	£16,260	£91,422	£2,522	£0	£7,057	£590	£0	£0	£0	£886	£2,370	£1,058	£0
Stringer, Graham	£22,110	£0	£18,574	£62,467	£6,161	£0	£8,634	£0	£0	£0	£337	£1,220	£3,040	£1,286	£0
Stuart, Mr Graham	£20,494	£0	£29,127	£82,411	£1,280	£0	£4,262	£0	£0	£547	£172	£881	£2,883	£1,014	£0
Stuart, Ms Gisela	£17,413	£0	£27,956	£75,602	£6,342	£0	£1,079	£0	£0	£0	£0	£1,538	£3,807	£1,133	£0
Stunell, Andrew	£11,011	£0	£19,713	£87,942	£804	£0	£4,548	£0	£0	£0	£717	£627	£2,218	£1,083	£0
Sutcliffe, Mr Gerry	£20,940	£0	£19,596	£86,913	£1,410	£0	£11,750	£491	£0	£0	£2,916	£757	£2,129	£1,209	£0
Swayne, Mr Desmond	£20,923	£0	£8,601	£56,378	£1,402	£0	£1,508	£0	£0	£0	£0	£395	£1,440	£1,090	£0
Swinson, Jo	£18,590	£0	£25,643	£80,012	£2,469	£0	£2,829	£6,683	£0	£0	£733	£832	£2,435	£1,166	£0
Swire, Mr Hugo	£22,022	£0	£26,248	£80,071	£5,710	£0	£2,443	£688	£0	£550	£132	£1,157	£912	£853	£0
Syms, Mr Robert	£22,110	£0	£20,417	£76,915	£5,631	£0	£0	£0	£0	£0	£0	£449	£2,805	£707	£0
Tami, Mark	£22,098	£0	£17,283	£83,207	£8,420	£0	£447	£0	£0	£0	£164	£663	£1,990	£1,142	£0
Tapsell, Sir Peter	£22,110	£0	£12,270	£95,444	£1,274	£0	£3,849	£0	£0	£0	£133	£561	£2,140	£971	£0
Taylor, David	£21,017	£0	£20,684	£86,300	£4,790	£0	£5,036	£0	£0	£0	£564	£984	£2,940	£1,548	£1,735
Taylor, Ms Dari	£22,110	£0	£18,137	£89,577	£4,628	£35	£12,210	£0	£0	£0	£1,864	£2,810	£6,868	£939	£0
Taylor, Mr Ian	£22,110	£0	£13,022	£94,576	£3,850	£0	£586	£0	£0	£343	£0	£642	£2,192	£949	£0
Taylor, Matthew	£22,110	£0	£20,423	£87,146	£6,890	£112	£1,998	£511	£0	£0	£2,299	£1,906	£7,213	£962	£9,261
Taylor, Dr Richard	£19,923	£0	£6,515	£67,797	£0	£0	£4,879	£0	£0	£0	£218	£512	£1,547	£738	£96
Teather, Sarah	£0	£2,712	£21,588	£83,117	£384	£0	£113	£0	£1,080	£0	£0	£1,755	£4,500	£1,063	£0
Thomas, Mr Gareth	£12,098	£0	£19,491	£87,095	£845	£0	£0	£0	£0	£0	£0	£779	£2,943	£1,090	£3,831
Thornberry, Ms Emily	£0	£2,712	£24,740	£82,841	£0	£0	£0	£291	£0	£0	£0	£8,261	£19,728	£1,200	£1,585
Thurso, John	£20,508	£0	£17,371	£68,268	£798	£3,337	£1,396	£18,241	£0	£0	£0	£788	£2,715	£1,170	£0
Timms, Mr Stephen	£0	£2,712	£12,653	£93,994	£0	£0	£0	£0	£0	£0	£0	£1,446	£3,058	£1,065	£0
Tipping, Paddy	£12,945	£0	£20,440	£74,791	£4,389	£0	£6,521	£0	£0	£0	£628	£1,907	£8,143	£2,445	£0
Todd, Mr Mark	£22,061	£0	£21,390	£86,312	£4,105	£0	£2,329	£0	£0	£0	£901	£1,177	£3,072	£1,058	£0
Touhig, Mr Don	£22,106	£0	£16,523	£91,172	£2,150	£0	£5,421	£0	£0	£0	£857	£817	£2,197	£1,142	£0
Tredinnick, David	£17,902	£0	£22,188	£84,362	£6,133	£0	£282	£0	£0	£0	£157	£465	£1,280	£974	£0
Trickett, Jon	£20,965	£0	£23,069	£84,647	£5,989	£0	£3,408	£0	£0	£0	£0	£694	£1,659	£1,216	£0
Truswell, Mr Paul	£16,356	£0	£20,436	£87,275	£2,006	£0	£8,679	£0	£0	£0	£0	£1,393	£4,477	£1,118	£0
